rank,artist_name,track_name,daily_streams,streams_plus,seven_day,seven_day_plus,total_streams,artist_url,track_url
105,HUNTR/X,"Takedown (w/ Ejae, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast)","363,918","-17,595","2,696,458","-40,139","119,882,384",https://kworb.net/spotify/artist/2yNNYQBChuox9A5Ka93BIn_albums.html,https://kworb.net/spotify/track/0MHStU0muAIEMbwdnebYu2.html
106,Perry Como,(There's No Place Like) Home for the Holidays - 1959 Version,"361,436","-3,748","1,353,715","+361,436","50,125,989",https://kworb.net/spotify/artist/5v8jlSmAQfrkTjAlpUfWtu_albums.html,https://kworb.net/spotify/track/0hvN2v6fAcB6xWyW7UaooA.html
107,Benson Boone,Beautiful Things,"360,514","-25,128","2,837,228","-54,369","610,059,641",https://kworb.net/spotify/artist/22wbnEMDvgVIAGdFeek6ET_albums.html,https://kworb.net/spotify/track/3xkHsmpQCBMytMJNiDf3Ii.html
108,Cynthia Erivo,No Good Deed,"358,882",-7,"3,342,285","-218,302","5,153,007",https://kworb.net/spotify/artist/46UMQ0cW8ToR8egkBRwAxZ_albums.html,https://kworb.net/spotify/track/5o0hD6Bs6RdyZxfYBoEEc8.html
109,Treaty Oak Revival,Missed Call,"358,449","+31,107","1,076,038",+904,"84,038,831",https://kworb.net/spotify/artist/3444S3C4U9Ts86BnCtSPRV_albums.html,https://kworb.net/spotify/track/6ybZUqlfk938oS6WeBmDab.html
110,Billie Eilish,WILDFLOWER,"356,967","+4,936","3,182,845","-25,884","374,860,461",https://kworb.net/spotify/artist/6qqNVTkY8uBg9cP3Jd7DAH_albums.html,https://kworb.net/spotify/track/3QaPy1KgI7nu9FJEQUgn6h.html
111,YoungBoy Never Broke Again,Nevada,"356,755","-15,588","2,636,573","-54,122","32,214,176",https://kworb.net/spotify/artist/7wlFDEWiM5OoIAt8RSli8b_albums.html,https://kworb.net/spotify/track/2cEnKRR4dYBB2VA1mjlb1z.html
112,Olivia Dean,Let Alone The One You Love,"356,421","+19,586","2,819,116","-23,718","15,940,520",https://kworb.net/spotify/artist/00x1fYSGhdqScXBRpSj3DW_albums.html,https://kworb.net/spotify/track/3Vd4fHzwS6pBS3muymjiDi.html
113,Mark Ambor,Run Rudolph Run - Spotify Singles Holiday,"356,308","-3,202","1,045,247","+356,308","19,311,809",https://kworb.net/spotify/artist/11p2E654TTU8e0nZWBR4AL_albums.html,https://kworb.net/spotify/track/6pheMGrfMwwnypqafU7d4k.html
114,Taylor Swift,Elizabeth Taylor,"355,377","-18,501","3,082,399","-108,610","90,048,929",https://kworb.net/spotify/artist/06HL4z0CvFAxyc27GXpf02_albums.html,https://kworb.net/spotify/track/1jgTiNob5cVyXeJ3WgX5bL.html
115,Band Aid,Do They Know It's Christmas? - 1984 Version,"355,331","-7,641","1,051,282","+355,331","125,408,227",https://kworb.net/spotify/artist/35S20clEkkSNUo23ViaslZ_albums.html,https://kworb.net/spotify/track/0247StOpd3AkeBQzANX4Zf.html
116,Mariah Carey,Christmas (Baby Please Come Home),"354,129","-12,993","1,062,592","+354,129","91,908,851",https://kworb.net/spotify/artist/4iHNK0tOyZPYnBU7nGAgpQ_albums.html,https://kworb.net/spotify/track/3PIDciSFdrQxSQSihim3hN.html
117,EsDeeKid,4 Raws,"353,831","-14,651","2,787,134","+21,345","4,540,681",https://kworb.net/spotify/artist/0EyhkwP3UnwGFBy6xwKjSy_albums.html,https://kworb.net/spotify/track/554qQSs9lpRVq6TlaaiIKT.html
118,Whiskey Myers,Broken Window Serenade,"353,827","-1,247","2,486,674","-19,642","46,520,075",https://kworb.net/spotify/artist/26opZSJcXshCmCwxgZQmBc_albums.html,https://kworb.net/spotify/track/1VOSSXuWRcBj2rpfxNdX9v.html
119,The Police,Every Breath You Take,"353,544","+3,081","2,536,130","+42,684","32,263,204",https://kworb.net/spotify/artist/5NGO30tJxFlKixkPSgXcFE_albums.html,https://kworb.net/spotify/track/1JSTJqkT5qHq8MDJnJbRE1.html
120,Gorillaz,Feel Good Inc,"352,199","-14,317","2,529,213","-27,512","136,617,722",https://kworb.net/spotify/artist/3AA28KZvwAUcZuOKwyblJQ_albums.html,https://kworb.net/spotify/track/0d28khcov6AiegSCpG5TuT.html
121,Nat King Cole,Joy To The World,"350,453","-5,334","1,027,509","+350,453","94,123,168",https://kworb.net/spotify/artist/7v4imS0moSyGdXyLgVTIV7_albums.html,https://kworb.net/spotify/track/1VuAamHM7P3VQQEXYGG3Uu.html
122,Taylor Swift,Father Figure,"350,306","-17,411","3,009,873","-79,620","85,846,232",https://kworb.net/spotify/artist/06HL4z0CvFAxyc27GXpf02_albums.html,https://kworb.net/spotify/track/03bTIHJElXZ0O0jqOQvAbY.html
123,"Tyler, The Creator",See You Again (w/ Kali Uchis),"349,917","-6,556","2,513,956","-37,819","858,485,803",https://kworb.net/spotify/artist/4V8LLVI7PbaPR0K2TGSxFF_albums.html,https://kworb.net/spotify/track/7KA4W4McWYRpgf0fWsJZWB.html
124,Chris Stapleton,You Should Probably Leave,"349,167","-23,089","2,499,611","-49,656","343,742,179",https://kworb.net/spotify/artist/4YLtscXsxbVgi031ovDDdh_albums.html,https://kworb.net/spotify/track/2UikqkwBv7aIvlixeVXHWt.html
125,Elton John,Step Into Christmas,"348,346","+20,067","970,711","+348,346","45,006,987",https://kworb.net/spotify/artist/3PhoLpVuITZKcymswpck5b_albums.html,https://kworb.net/spotify/track/6sBWmE23q6xQHlnEZ8jYPT.html
126,Bing Crosby,Winter Wonderland,"344,638","-10,607","1,002,095","+344,638","47,405,240",https://kworb.net/spotify/artist/6ZjFtWeHP9XN7FeKSUe80S_albums.html,https://kworb.net/spotify/track/5VEuraNSVxMTzDTtrmL3lQ.html
127,Laufey,From The Start,"344,240",+351,"2,620,244","-44,591","236,079,249",https://kworb.net/spotify/artist/7gW0r5CkdEUMm42w9XpyZO_albums.html,https://kworb.net/spotify/track/43iIQbw5hx986dUEZbr3eN.html
128,Post Malone,I Had Some Help (Feat. Morgan Wallen) (w/ Morgan Wallen),"343,523","-23,768","2,712,219","-45,418","628,356,433",https://kworb.net/spotify/artist/246dkjvS1zLTtiykXe5h60_albums.html,https://kworb.net/spotify/track/5IZXB5IKAD2qlvTPJYDCFB.html
129,Sabrina Carpenter,When Did You Get Hot?,"343,407","-5,155","2,754,839","-42,508","68,939,949",https://kworb.net/spotify/artist/74KM79TiuVKeVCqs8QtB0B_albums.html,https://kworb.net/spotify/track/0je57Uq5eTk1wrPzn9sWbl.html
130,Radiohead,Let Down,"340,633","+11,555","2,666,176","-27,562","88,023,311",https://kworb.net/spotify/artist/4Z8W4fKeB5YxbusRsdQVPb_albums.html,https://kworb.net/spotify/track/2fuYa3Lx06QQJAm0MjztKr.html
131,Sabrina Carpenter,Tears,"336,870","-13,251","2,605,059","-35,097","75,512,321",https://kworb.net/spotify/artist/74KM79TiuVKeVCqs8QtB0B_albums.html,https://kworb.net/spotify/track/42VUCXerQ5qTr4Qp6PhKo4.html
132,Fleetwood Mac,The Chain - 2004 Remaster,"336,452","-15,366","2,431,974","-25,109","66,343,880",https://kworb.net/spotify/artist/08GQAI4eElDnROBrJRGE0X_albums.html,https://kworb.net/spotify/track/5e9TFTbltYBg2xThimr0rU.html
133,Childish Gambino,Les,"334,008","-7,287","2,520,921","-21,318","77,504,840",https://kworb.net/spotify/artist/73sIBHcqh3Z3NyqHKZ7FOL_albums.html,https://kworb.net/spotify/track/7ghKr0pCYyPPyp7t1FH8k4.html
134,Kehlani,Folded,"331,864","-18,493","2,572,649","-47,502","47,269,053",https://kworb.net/spotify/artist/0cGUm45nv7Z6M6qdXYQGTX_albums.html,https://kworb.net/spotify/track/0bxPRWprUVpQK0UFcddkrA.html
135,Chappell Roan,"Good Luck, Babe!","331,728","-8,049","2,472,028","-50,527","627,183,017",https://kworb.net/spotify/artist/7GlBOeep6PqTfFi59PTUUN_albums.html,https://kworb.net/spotify/track/0WbMK4wrZ1wFSty9F7FCgu.html
136,Britney Spears,My Only Wish (This Year),"331,609","-4,556","970,735","+331,609","39,393,473",https://kworb.net/spotify/artist/26dSoYclwsYLMAKD3tpOr4_albums.html,https://kworb.net/spotify/track/0YWUHZPJVg4iujddsJDwhM.html
137,Hudson Westbrook,House Again,"331,296","+9,442","2,595,437","-31,678","96,557,160",https://kworb.net/spotify/artist/0C4gtx1iHMfuaQ73GKWvtZ_albums.html,https://kworb.net/spotify/track/1zM8S2pnIclcdTmrfFnWtX.html
138,Tate McRae,TRYING ON SHOES,"331,252","-6,557","3,162,010","-226,614","5,312,675",https://kworb.net/spotify/artist/45dkTj5sMRSjrmBSBeiHym_albums.html,https://kworb.net/spotify/track/7AxXJXqJOMRqkgZxvG3r6E.html
139,Justin Bieber,DAISIES,"329,590","-21,025","2,642,455","-65,608","115,123,608",https://kworb.net/spotify/artist/1uNFoZAHBGtllmzznpCI3s_albums.html,https://kworb.net/spotify/track/5BZsQlgw21vDOAjoqkNgKb.html
140,She & Him,I Thought I Saw Your Face Today,"326,483","+30,634","622,332","+326,483","622,332",https://kworb.net/spotify/artist/3CIRif6ZAedT7kZSPvj2A4_albums.html,https://kworb.net/spotify/track/0myRViRgmQ3J8izICXEAVO.html
141,Kendrick Lamar,All The Stars (w/ SZA),"326,253","-7,392","2,451,994","-37,669","599,205,598",https://kworb.net/spotify/artist/2YZyLoL8N0Wb9xBt1NhZWg_albums.html,https://kworb.net/spotify/track/3GCdLUSnKSMJhs4Tj6CV3s.html
142,Vince Guaraldi Trio,O Tannenbaum,"325,234","+2,985","938,427","+325,234","54,889,236",https://kworb.net/spotify/artist/4ytkhMSAnrDP8XzRNlw9FS_albums.html,https://kworb.net/spotify/track/34rzJNfTd5e9s3TICFMPD0.html
143,Tate McRae,Revolving door,"323,350","+8,608","2,474,138","-85,634","117,722,226",https://kworb.net/spotify/artist/45dkTj5sMRSjrmBSBeiHym_albums.html,https://kworb.net/spotify/track/541sN2qNfIlllGn9nGOQoC.html
144,Ed Sheeran,Merry Christmas (w/ Elton John),"321,871","+4,516","921,505","+321,871","22,187,453",https://kworb.net/spotify/artist/6eUKZXaKkcviH0Ku9w2n3V_albums.html,https://kworb.net/spotify/track/0aoUM0zcu0kCX7Cv7O939I.html
145,Cody Johnson,Travelin' Soldier,"321,004","-17,415","2,780,490","-144,590","14,415,261",https://kworb.net/spotify/artist/6zLBxLdl60ekBLpawtT63I_albums.html,https://kworb.net/spotify/track/4ThbwJaIWVxXZ1qJaHQBCz.html
146,Jimin,Who,"319,596",-130,"2,302,022","+6,691","433,606,516",https://kworb.net/spotify/artist/1oSPZhvZMIrWW5I41kPkkY_albums.html,https://kworb.net/spotify/track/7tI8dRuH2Yc6RuoTjxo4dU.html
147,Morgan Wallen,Just In Case,"319,453","-12,156","2,580,247","-50,015","188,726,037",https://kworb.net/spotify/artist/4oUHIQIBe0LHzYfvXNW4QM_albums.html,https://kworb.net/spotify/track/5z0LSDpPpGwc2ZyJHpsE3J.html
148,Cigarettes After Sex,Apocalypse,"318,639","+12,733","2,208,940","-12,503","337,643,223",https://kworb.net/spotify/artist/1QAJqy2dA3ihHBFIHRphZj_albums.html,https://kworb.net/spotify/track/0yc6Gst2xkRu0eMLeRMGCX.html
149,Riley Green,Don't Mind If I Do (w/ Ella Langley),"318,602","+2,898","2,532,628","-62,800","34,774,932",https://kworb.net/spotify/artist/2QMsj4XJ7ne2hojxt6v5eb_albums.html,https://kworb.net/spotify/track/1FHIZknONrV2c20w0x5AVG.html
150,Chris Stapleton,Tennessee Whiskey,"318,371","-18,137","2,508,795","-50,064","529,297,260",https://kworb.net/spotify/artist/4YLtscXsxbVgi031ovDDdh_albums.html,https://kworb.net/spotify/track/3fqwjXwUGN6vbzIwvyFMhx.html
151,J. Cole,No Role Modelz,"318,124","-2,807","2,336,579","-39,489","1,229,286,108",https://kworb.net/spotify/artist/6l3HvQ5sa6mXTsMTB19rO5_albums.html,https://kworb.net/spotify/track/68Dni7IE4VyPkTOH9mRWHr.html
152,Dean Martin,"Baby, It's Cold Outside","317,601","-4,544","923,917","+317,601","84,927,350",https://kworb.net/spotify/artist/49e4v89VmlDcFCMyDv9wQ9_albums.html,https://kworb.net/spotify/track/4MrfQL4TYQXJBlZYpAHTuE.html
153,Bad Bunny,DtMF,"317,564","-18,424","2,501,503","-53,356","236,745,623",https://kworb.net/spotify/artist/4q3ewBCX7sLwd24euuV69X_albums.html,https://kworb.net/spotify/track/3sK8wGT43QFpWrvNQsrQya.html
154,Waka Flocka Flame,"No Hands (w/ Roscoe Dash, Wale)","317,495","-25,525","2,302,296","-103,825","94,646,555",https://kworb.net/spotify/artist/6f4XkbvYlXMH0QgVRzW0sM_albums.html,https://kworb.net/spotify/track/03tqyYWC9Um2ZqU0ZN849H.html
155,BigXthaPlug,Hell At Night (w/ Ella Langley),"315,659","-19,585","2,764,286","-79,332","42,049,066",https://kworb.net/spotify/artist/6qxpnaukVayrQn6ViNvu9I_albums.html,https://kworb.net/spotify/track/6r1lboTadi5swMquaAWDzh.html
156,"Tyler, The Creator",Sugar On My Tongue,"315,541","-16,120","2,419,764","-52,156","89,441,027",https://kworb.net/spotify/artist/4V8LLVI7PbaPR0K2TGSxFF_albums.html,https://kworb.net/spotify/track/6xV7Be6XEvkSnighmh2Tzj.html
157,Judy Garland,Have Yourself A Merry Little Christmas,"314,673","-5,307","912,784","+314,673","48,670,224",https://kworb.net/spotify/artist/0hItVPjwJLVZrFqOyIsxPf_albums.html,https://kworb.net/spotify/track/030mot3ZKR3oskfMsqDB2R.html
158,TV Girl,Lovers Rock,"313,875","+6,805","1,309,625","-4,986","464,622,098",https://kworb.net/spotify/artist/0Y6dVaC9DZtPNH4591M42W_albums.html,https://kworb.net/spotify/track/6dBUzqjtbnIa1TwYbyw5CM.html
159,Pentatonix,"Mary, Did You Know?","311,325","+3,761","906,662","+311,325","42,153,303",https://kworb.net/spotify/artist/26AHtbjWKiwYzsoGoUZq53_albums.html,https://kworb.net/spotify/track/4z8sz6E4YyFuEkv5o7IJni.html
160,Shaboozey,A Bar Song (Tipsy),"311,056","-24,906","2,619,855","-53,635","623,885,292",https://kworb.net/spotify/artist/3y2cIKLjiOlp1Np37WiUdH_albums.html,https://kworb.net/spotify/track/5fZJQrFKWQLb7FpJXZ1g7K.html
161,Kanye West,Flashing Lights (w/ Dwele),"310,177","-4,161","2,245,231","-43,324","325,524,891",https://kworb.net/spotify/artist/5K4W6rqBFWDnAN6FQUkS6x_albums.html,https://kworb.net/spotify/track/5TRPicyLGbAF2LGBFbHGvO.html
162,wifiskeleton,Nope your too late i already died (w/ i wanna be a jack-o-lantern),"309,142","-8,814","1,576,949","-20,539","93,497,028",https://kworb.net/spotify/artist/0TvvDswOgvPbgSPK2RDf62_albums.html,https://kworb.net/spotify/track/0hta2Lb2zKJ7kEnAEZEE3G.html
163,Laufey,Santa Baby,"307,565","-1,813","902,417","+307,565","13,252,883",https://kworb.net/spotify/artist/7gW0r5CkdEUMm42w9XpyZO_albums.html,https://kworb.net/spotify/track/45fY77CtQcaLXPSzuDgIV0.html
164,Noah Kahan,Stick Season,"306,912","-8,623","2,662,881","-30,437","716,061,363",https://kworb.net/spotify/artist/2RQXRUsr4IW1f3mKyKsy4B_albums.html,https://kworb.net/spotify/track/0mflMxspEfB0VbI1kyLiAv.html
165,Nelly Furtado,Promiscuous (w/ Timbaland),"305,381","+4,180","1,964,151","-68,848","82,399,664",https://kworb.net/spotify/artist/2jw70GZXlAI8QzWeY2bgRc_albums.html,https://kworb.net/spotify/track/2gam98EZKrF9XuOkU13ApN.html
166,Fuerza Regida,Marlboro Rojo,"303,008","-21,794","1,875,675","-39,860","77,599,004",https://kworb.net/spotify/artist/0ys2OFYzWYB5hRDLCsBqxt_albums.html,https://kworb.net/spotify/track/3hpm0fTeSqlhJbnqAgaLZs.html
167,Hazbin Hotel,"Love In A Bottle (w/ Keith David, Lilli Cooper, Kimiko Glenn, Krystina Alabado, Sam Haft, Andrew Underberg)","302,744","-7,616","2,513,224","-79,590","7,340,611",https://kworb.net/spotify/artist/3trytB1YUZ6SSOKlMcnK1l_albums.html,https://kworb.net/spotify/track/7u3BVQ9DG1KA9c3Q8W3BLr.html
168,The Red Clay Strays,Wondering Why,"301,559","-7,154","2,358,132","-71,960","244,059,200",https://kworb.net/spotify/artist/6IKlXZEFOvk9itrP1s0knJ_albums.html,https://kworb.net/spotify/track/1HbzxLqpNVPdiBXvpC7Ovb.html
169,Olivia Dean,Baby Steps,"300,206",,"2,196,314","-39,537","17,935,405",https://kworb.net/spotify/artist/00x1fYSGhdqScXBRpSj3DW_albums.html,https://kworb.net/spotify/track/5SruEBX3KpgpDvEcIuN53P.html
170,Tears For Fears,Everybody Wants To Rule The World,"298,784","-2,939","1,502,603","+298,784","304,654,094",https://kworb.net/spotify/artist/4bthk9UfsYUYdcFyqxmSUU_albums.html,https://kworb.net/spotify/track/4RvWPyQ5RL0ao9LPZeSouE.html
171,Drake,"One Dance (w/ Wizkid, Kyla)","298,609","-22,146","2,278,453","-45,032","554,873,802",https://kworb.net/spotify/artist/3TVXtAsR1Inumwj472S9r4_albums.html,https://kworb.net/spotify/track/1zi7xx7UVEFkmKfv06H8x0.html
172,Cynthia Erivo,For Good (w/ Ariana Grande),"297,969","-5,348","3,009,608","-212,628","4,622,306",https://kworb.net/spotify/artist/46UMQ0cW8ToR8egkBRwAxZ_albums.html,https://kworb.net/spotify/track/5shGj5OOnpmg4tQlFjyzZY.html
173,Rihanna,Breakin' Dishes,"297,134","-4,637","2,198,968","-41,104","74,235,230",https://kworb.net/spotify/artist/5pKCCKE2ajJHZ9KAiaK11H_albums.html,https://kworb.net/spotify/track/5EcG8eMMlwkHRVa4aTR1qd.html
174,Coldplay,Yellow,"294,908","-9,371","2,188,923","-37,653","172,181,534",https://kworb.net/spotify/artist/4gzpq5DPGxSnKTe4SA8HAU_albums.html,https://kworb.net/spotify/track/3AJwUDP919kvQ9QcozQPxg.html
175,Dream Supplier,"Clean Baby Sleep White Noise (Loopable) (w/ Baby Sleeps, Background White Noise)","294,875","-23,564","1,288,598","+294,875","1,577,105",https://kworb.net/spotify/artist/6Cqtx9fpxzggIMuKn0RGCp_albums.html,https://kworb.net/spotify/track/6OFCzD4d8kjBOJHxz41gqA.html
176,Miguel,Sure Thing,"294,791","-4,834","983,562","-96,307","414,114,935",https://kworb.net/spotify/artist/360IAlyVv4PCEVjgyMZrxK_albums.html,https://kworb.net/spotify/track/0JXXNGljqupsJaZsgSbMZV.html
177,Fleetwood Mac,Landslide,"294,552","-3,041","2,272,742","-37,276","46,190,687",https://kworb.net/spotify/artist/08GQAI4eElDnROBrJRGE0X_albums.html,https://kworb.net/spotify/track/5ihS6UUlyQAfmp48eSkxuQ.html
178,Daniel Caesar,Who Knows,"293,366",,"1,872,968","+293,366","10,827,830",https://kworb.net/spotify/artist/20wkVLutqVOYrc0kxFs7rA_albums.html,https://kworb.net/spotify/track/6DH13QYXK7lKkYHSU88N48.html
179,Chris Stapleton,Think I'm In Love With You,"293,257","-2,790","2,403,293","-27,224","63,790,490",https://kworb.net/spotify/artist/4YLtscXsxbVgi031ovDDdh_albums.html,https://kworb.net/spotify/track/3Gn1zuHNLtGuGEOXwq0k7e.html
180,King Von,Took Her To The O,"293,165","-41,779","924,980","+293,165","52,135,661",https://kworb.net/spotify/artist/6QtgPSJPSzcnn7dPZ4VINp_albums.html,https://kworb.net/spotify/track/7fEoXCZTZFosUFvFQg1BmW.html
181,The Weeknd,"One Of The Girls (w/ JENNIE, Lily-Rose Depp)","292,946","-7,466","948,018","-7,951","284,921,878",https://kworb.net/spotify/artist/1Xyo4u8uXC1ZmMpatF05PJ_albums.html,https://kworb.net/spotify/track/7CyPwkp0oE8Ro9Dd5CUDjW.html
182,Yeat,COMÃ N GO,"292,134","-14,001","2,260,327","-35,087","14,052,905",https://kworb.net/spotify/artist/3qiHUAX7zY4Qnjx8TNUzVx_albums.html,https://kworb.net/spotify/track/2mNGL7mZILSqZHxGboJaO9.html
183,Hotel Ugly,Shut up My Moms Calling,"291,538",+396,"582,680","-5,881","426,183,908",https://kworb.net/spotify/artist/35WVTyRnKAoaGExqgktVyb_albums.html,https://kworb.net/spotify/track/3hxIUxnT27p5WcmjGUXNwx.html
184,Vince Guaraldi Trio,Linus And Lucy,"290,304","-2,428","854,464","+290,304","20,393,107",https://kworb.net/spotify/artist/4ytkhMSAnrDP8XzRNlw9FS_albums.html,https://kworb.net/spotify/track/33EcmYsTQVIGRGnGPOfTwu.html
185,Drake,Passionfruit,"289,884",,"1,573,971","-31,965","402,370,378",https://kworb.net/spotify/artist/3TVXtAsR1Inumwj472S9r4_albums.html,https://kworb.net/spotify/track/5mCPDVBb16L4XQwDdbRUpz.html
186,Benson Boone,Mystical Magical,"288,302","-2,834","1,856,615","-26,694","124,527,910",https://kworb.net/spotify/artist/22wbnEMDvgVIAGdFeek6ET_albums.html,https://kworb.net/spotify/track/2ipIPsgrgd0j2beDf4Ki70.html
187,Kendrick Lamar,Not Like Us,"288,135","-11,482","2,213,132","-39,380","675,306,810",https://kworb.net/spotify/artist/2YZyLoL8N0Wb9xBt1NhZWg_albums.html,https://kworb.net/spotify/track/6AI3ezQ4o3HUoP6Dhudph3.html
188,Taylor Swift,The Life of a Showgirl (w/ Sabrina Carpenter),"287,740","-11,263","2,493,233","-81,246","69,523,338",https://kworb.net/spotify/artist/06HL4z0CvFAxyc27GXpf02_albums.html,https://kworb.net/spotify/track/5eXgqtg3T8Av0m1FUaGHex.html
189,Gracie Abrams,Thatâs So True,"285,607",,"1,840,390","-44,869","336,150,151",https://kworb.net/spotify/artist/4tuJ0bMpJh08umKkEXKUI5_albums.html,https://kworb.net/spotify/track/7ne4VBA60CxGM75vw0EYad.html
190,Kendrick Lamar,tv off (w/ Lefty Gunplay),"284,895","-21,531","1,911,525","-35,220","346,135,265",https://kworb.net/spotify/artist/2YZyLoL8N0Wb9xBt1NhZWg_albums.html,https://kworb.net/spotify/track/0aB0v4027ukVziUGwVGYpG.html
191,Tucker Wetmore,Wind Up Missinâ You,"284,808","-6,906","1,212,178","-40,079","220,583,136",https://kworb.net/spotify/artist/4sCKpwwEsgReZxjtKFm2A0_albums.html,https://kworb.net/spotify/track/3EO58D1YpHnTvBy68gK8HE.html
192,Sabrina Carpenter,Espresso,"284,572","-14,175","2,218,328","-49,102","650,172,003",https://kworb.net/spotify/artist/74KM79TiuVKeVCqs8QtB0B_albums.html,https://kworb.net/spotify/track/2qSkIjg1o9h3YT9RAgYN75.html
193,Trans-Siberian Orchestra,Christmas Eve / Sarajevo 12/24 - Instrumental,"284,481","-7,662","576,624","+284,481","15,429,497",https://kworb.net/spotify/artist/5OSQDUNmll299ldFIF1Dau_albums.html,https://kworb.net/spotify/track/3sBnSBnzpEYKpJYGsAIbup.html
194,Daniel Caesar,Superpowers,"283,774","-10,656","1,573,674","-48,036","33,722,403",https://kworb.net/spotify/artist/20wkVLutqVOYrc0kxFs7rA_albums.html,https://kworb.net/spotify/track/736PP5LTtREkDgktNmX3Gu.html
195,Nirvana,Come As You Are - Remastered,"283,482","-5,096","1,541,860","-16,026","63,450,402",https://kworb.net/spotify/artist/6olE6TJLqED3rqDCT0FyPh_albums.html,https://kworb.net/spotify/track/5AEOqLsRJFAoSS4ay4Jzao.html
196,Ariana Grande,we can't be friends (wait for your love),"283,023","-9,715","1,944,689","-65,558","325,646,312",https://kworb.net/spotify/artist/66CXWjxzNUsdJxJ2JdwvnR_albums.html,https://kworb.net/spotify/track/51ZQ1vr10ffzbwIjDCwqm4.html
197,Kanye West,Heartless,"282,666",,"1,246,721","-33,462","458,951,943",https://kworb.net/spotify/artist/5K4W6rqBFWDnAN6FQUkS6x_albums.html,https://kworb.net/spotify/track/4EWCNWgDS8707fNSZ1oaA5.html
198,Foo Fighters,Everlong,"282,558","-7,329","1,855,635","-22,300","304,610,903",https://kworb.net/spotify/artist/7jy3rLJdDQY21OgRLCZ9sD_albums.html,https://kworb.net/spotify/track/5UWwZ5lm5PKu6eKsHAGxOk.html
199,Ella Fitzgerald,Sleigh Ride,"281,070",,"281,070","+281,070","33,591,692",https://kworb.net/spotify/artist/5V0MlUE1Bft0mbLlND7FJz_albums.html,https://kworb.net/spotify/track/4ukUoXLuFzMixyZyabSGc4.html
200,Tory Lanez,The Color Violet,"280,466",,"625,125","-17,855","402,585,498",https://kworb.net/spotify/artist/2jku7tDXc6XoB6MO2hFuqg_albums.html,https://kworb.net/spotify/track/3azJifCSqg9fRij2yKIbWz.html
