rank,artist_name,artist_url,listeners,daily_change,peak_rank,peak_listeners
542,Rex Orange County,https://kworb.net/spotify/artist/7pbDxGE6nQSZVfiFdq9lOL_albums.html,"16,960,865","-20,048",336,"20,643,088"
543,Rvssian,https://kworb.net/spotify/artist/1fctva4kpRbg2k3v7kwRuS_albums.html,"16,957,042","19,509",180,"27,438,055"
544,Los Ãngeles Azules,https://kworb.net/spotify/artist/0ZCO8oVkMj897cKgFH7fRW_albums.html,"16,940,669","-12,114",374,"19,765,045"
545,Ruth B.,https://kworb.net/spotify/artist/2WzaAvm2bBCf4pEhyuDgCY_albums.html,"16,937,834","7,861",224,"23,065,545"
546,Gym Class Heroes,https://kworb.net/spotify/artist/4IJczjB0fJ04gs4uvP0Fli_albums.html,"16,936,017","-5,010",441,"17,428,288"
547,Yung Beef,https://kworb.net/spotify/artist/1rTUwYS38LkQTlT2fhikch_albums.html,"16,898,590","219,439",547,"16,898,590"
548,TINI,https://kworb.net/spotify/artist/7vXDAI8JwjW531ouMGbfcp_albums.html,"16,871,783","-22,254",290,"26,064,686"
549,A Boogie Wit da Hoodie,https://kworb.net/spotify/artist/31W5EY0aAly4Qieq6OFu6I_albums.html,"16,868,943","-15,426",213,"22,882,543"
550,Big Sean,https://kworb.net/spotify/artist/0c173mlxpT3dSFRgMO8XPh_albums.html,"16,835,917","47,879",166,"29,499,746"
551,Mc JacareÌ,https://kworb.net/spotify/artist/6qrqAYlS6lUj2BVXax7SZW_albums.html,"16,835,251","41,799",551,"16,835,251"
552,Deftones,https://kworb.net/spotify/artist/6Ghvu1VvMGScGpOUJBAHNH_albums.html,"16,826,960","23,111",451,"18,168,600"
553,Gotye,https://kworb.net/spotify/artist/2AsusXITU8P25dlRNhcAbG_albums.html,"16,820,882","-5,305",367,"18,956,932"
554,Danger Mouse,https://kworb.net/spotify/artist/2dBj3prW7gP9bCCOIQeDUf_albums.html,"16,803,299","-3,478",523,"17,141,937"
555,GloRilla,https://kworb.net/spotify/artist/2qoQgPAilErOKCwE2Y8wOG_albums.html,"16,800,053","50,222",166,"28,822,517"
556,Tove Lo,https://kworb.net/spotify/artist/4NHQUGzhtTLFvgF5SZesLK_albums.html,"16,793,089","-13,187",321,"16,847,745"
557,Stromae,https://kworb.net/spotify/artist/5j4HeCoUlzhfWtjAfM1acR_albums.html,"16,777,915","27,139",249,"25,659,827"
558,Boney M.,https://kworb.net/spotify/artist/54R6Y0I7jGUCveDTtI21nb_albums.html,"16,758,342","157,628",268,"24,770,644"
559,Sayfalse,https://kworb.net/spotify/artist/6s4LSwgbzTAfnN6OUfegJB_albums.html,"16,757,555","-50,785",526,"17,104,132"
560,Jeet Gannguli,https://kworb.net/spotify/artist/2kkQthS9OLpK4UqNWYqoVl_albums.html,"16,716,717","-11,993",491,"17,785,105"
561,girl in red,https://kworb.net/spotify/artist/3uwAm6vQy7kWPS2bciKWx9_albums.html,"16,710,759","-63,366",262,"23,016,471"
562,Roop Kumar Rathod,https://kworb.net/spotify/artist/03SZmfKAgYRQKUwy0EoJUa_albums.html,"16,702,654","-29,634",553,"16,736,235"
563,Mon Laferte,https://kworb.net/spotify/artist/4boI7bJtmB1L3b1cuL75Zr_albums.html,"16,689,546","65,374",563,"16,689,546"
564,Joan Sebastian,https://kworb.net/spotify/artist/7FsRH5bw8iWpSbMX1G7xf1_albums.html,"16,680,195","13,280",554,"16,786,548"
565,Black Sabbath,https://kworb.net/spotify/artist/5M52tdBnJaKSvOpJGz8mfZ_albums.html,"16,652,196","-10,934",173,"31,120,876"
566,BjÃ¶rk,https://kworb.net/spotify/artist/7w29UYBi0qsHi5RTcv3lmA_albums.html,"16,638,681","-197,497",445,"19,038,208"
567,Pop Smoke,https://kworb.net/spotify/artist/0eDvMgVFoNV3TpwtrVCoTj_albums.html,"16,622,407","-11,403",162,"25,280,553"
568,Noriel,https://kworb.net/spotify/artist/3RtNN1VnooWEn3KQk03DUL_albums.html,"16,622,232","-11,351",526,"17,090,697"
569,Chino Pacas,https://kworb.net/spotify/artist/2rmkQLzj0k4nZdQehOUByO_albums.html,"16,615,183","56,983",267,"21,601,531"
570,KISS,https://kworb.net/spotify/artist/07XSN3sPlIlB2L2XNcTwJw_albums.html,"16,594,517","-33,278",472,"18,269,205"
571,mgk,https://kworb.net/spotify/artist/6TIYQ3jFPwQSRmorSezPxX_albums.html,"16,590,924","29,132",403,"19,192,009"
572,Pamungkas,https://kworb.net/spotify/artist/7d86ERlvO5UG44j7Va0Y0C_albums.html,"16,568,549","-32,066",552,"16,616,328"
573,Juan Gabriel,https://kworb.net/spotify/artist/2MRBDr0crHWE5JwPceFncq_albums.html,"16,534,408","-22,161",563,"16,611,454"
574,La Arrolladora Banda El LimÃ³n De Rene Camacho,https://kworb.net/spotify/artist/5bSfBBCxY8QAk4Pifveisz_albums.html,"16,502,724",-257,557,"16,563,255"
575,Los Dareyes De La Sierra,https://kworb.net/spotify/artist/1ZMJSCQw8DIefcLb1FIpY0_albums.html,"16,483,878","-5,817",518,"17,094,913"
576,Little Mix,https://kworb.net/spotify/artist/3e7awlrlDSwF3iM0WBjGMp_albums.html,"16,481,486","-11,442",287,"19,963,380"
577,Idina Menzel,https://kworb.net/spotify/artist/73Np75Wv2tju61Eo9Zw4IR_albums.html,"16,474,301","301,320",213,"27,851,083"
578,Pearl Jam,https://kworb.net/spotify/artist/1w5Kfo2jwwIPruYS2UWh56_albums.html,"16,452,458","21,104",488,"16,452,458"
579,Topic,https://kworb.net/spotify/artist/0u6GtibW46tFX7koQ6uNJZ_albums.html,"16,439,748","-8,587",317,"22,576,619"
580,Jatin-Lalit,https://kworb.net/spotify/artist/4YgUVg4p7xtMOrOS4GjiJZ_albums.html,"16,432,739","-45,017",550,"16,685,457"
581,Mary J. Blige,https://kworb.net/spotify/artist/1XkoF8ryArs86LZvFOkbyr_albums.html,"16,405,936","-1,931",581,"16,407,867"
582,Lin-Manuel Miranda,https://kworb.net/spotify/artist/4aXXDj9aZnlshx7mzj3W1N_albums.html,"16,401,373","-12,768",461,"16,968,839"
583,Migos,https://kworb.net/spotify/artist/6oMuImdp5ZcFhWP0ESe6mG_albums.html,"16,391,599","-1,002",296,"20,299,307"
584,Dj Samir,https://kworb.net/spotify/artist/6U0dJxYVB41L8WDZ02Nwuk_albums.html,"16,384,176","-35,478",554,"16,617,810"
585,Latto,https://kworb.net/spotify/artist/3MdXrJWsbVzdn6fe5JYkSQ_albums.html,"16,377,971","21,055",74,"38,062,951"
586,Lynyrd Skynyrd,https://kworb.net/spotify/artist/4MVyzYMgTwdP7Z49wAZHx0_albums.html,"16,326,461",296,324,"22,503,741"
587,Destiny's Child,https://kworb.net/spotify/artist/1Y8cdNmUJH7yBTd9yOvr5i_albums.html,"16,310,517","90,028",330,"22,189,099"
588,Simone Mendes,https://kworb.net/spotify/artist/2eK9gcJQ6uqVvJL63dnOM3_albums.html,"16,296,568","-7,970",535,"16,474,948"
589,Wisin,https://kworb.net/spotify/artist/3E6xrwgnVfYCrCs0ePERDz_albums.html,"16,296,380","-69,899",405,"18,202,394"
590,Armaan Malik,https://kworb.net/spotify/artist/4IKVDbCSBTxBeAsMKjAuTs_albums.html,"16,278,696","27,250",381,"16,815,724"
591,Roxette,https://kworb.net/spotify/artist/2SHhfs4BiDxGQ3oxqf0UHY_albums.html,"16,271,994","-23,813",453,"17,854,254"
592,John Mayer,https://kworb.net/spotify/artist/0hEurMDQu99nJRq8pTxO14_albums.html,"16,256,006","24,896",327,"19,806,976"
593,Paulo Londra,https://kworb.net/spotify/artist/3vQ0GE3mI0dAaxIMYe5g7z_albums.html,"16,251,716","-46,204",401,"18,776,585"
594,Jesse & Joy,https://kworb.net/spotify/artist/1mX1TWKpNxDSAH16LgDfiR_albums.html,"16,226,951","-44,161",440,"18,112,524"
595,Jung Kook,https://kworb.net/spotify/artist/6HaGTQPmzraVmaVxvz6EUc_albums.html,"16,191,983","5,609",61,"40,791,781"
596,Skepta,https://kworb.net/spotify/artist/2p1fiYHYiXz9qi0JJyxBzN_albums.html,"16,183,824","36,973",583,"16,304,732"
597,Bob Dylan,https://kworb.net/spotify/artist/74ASZWbe4lXaubB36ztrGX_albums.html,"16,174,322","-51,909",492,"17,764,681"
598,Nicki Nicole,https://kworb.net/spotify/artist/2UZIAOlrnyZmyzt1nuXr9y_albums.html,"16,139,959","-12,315",173,"27,818,511"
599,Lukas Graham,https://kworb.net/spotify/artist/25u4wHJWxCA9vO0CzxAbK7_albums.html,"16,139,429","54,952",407,"18,243,782"
600,Victor Mendivil,https://kworb.net/spotify/artist/5YqI7p8zYsOpKJtjxYdOce_albums.html,"16,130,892","29,612",587,"16,130,892"
601,SalimâSulaiman,https://kworb.net/spotify/artist/6ohaQzKaXrobAL8paLSaxq_albums.html,"16,122,734","-10,139",524,"16,132,873"
602,Foster The People,https://kworb.net/spotify/artist/7gP3bB2nilZXLfPHJhMdvc_albums.html,"16,086,643","-70,243",313,"22,182,297"
603,Kelly Rowland,https://kworb.net/spotify/artist/3AuMNF8rQAKOzjYppFNAoB_albums.html,"16,086,252","-1,385",542,"16,765,750"
604,Billy Idol,https://kworb.net/spotify/artist/7lzordPuZEXxwt9aoVZYmG_albums.html,"16,083,196","38,966",551,"16,654,356"
605,CYRIL,https://kworb.net/spotify/artist/11kt6ggsdxvI8MhyeSMKom_albums.html,"16,067,466","-72,397",227,"25,127,423"
606,Lenny Kravitz,https://kworb.net/spotify/artist/5gznATMVO85ZcLTkE9ULU7_albums.html,"16,054,189","-17,738",556,"16,071,927"
607,Piso 21,https://kworb.net/spotify/artist/4bw2Am3p9ji3mYsXNXtQcd_albums.html,"16,040,017","-2,307",303,"20,327,383"
608,Felix Jaehn,https://kworb.net/spotify/artist/4bL2B6hmLlMWnUEZnorEtG_albums.html,"16,036,975","-26,353",194,"24,535,929"
609,Darell,https://kworb.net/spotify/artist/1TtXnWcUs0FCkaZDPGYHdf_albums.html,"15,996,614","-39,804",238,"22,214,709"
610,Ajay-Atul,https://kworb.net/spotify/artist/5fvTHKKzW44A9867nPDocM_albums.html,"15,965,771","-6,503",526,"16,807,364"
611,*NSYNC,https://kworb.net/spotify/artist/6Ff53KvcvAj5U7Z1vojB5o_albums.html,"15,917,833","131,904",138,"32,534,951"
612,Divya Kumar,https://kworb.net/spotify/artist/0NErdIJtuKBjtxKmlqaWdj_albums.html,"15,890,349","-72,390",405,"18,610,694"
613,NDS,https://kworb.net/spotify/artist/5xh6szshoZ0UfZD1x6QzZG_albums.html,"15,838,753","80,205",613,"15,838,753"
614,Kimbra,https://kworb.net/spotify/artist/6hk7Yq1DU9QcCCrz9uc0Ti_albums.html,"15,829,097","-4,470",419,"17,862,679"
615,Grupo Marca Registrada,https://kworb.net/spotify/artist/1gW6pz5n1aK249L0GvfQCC_albums.html,"15,822,457",188,264,"22,007,861"
616,Chayanne,https://kworb.net/spotify/artist/1JbemQ1fPt2YmSLjAFhPBv_albums.html,"15,798,706","16,074",474,"17,052,708"
617,MGMT,https://kworb.net/spotify/artist/0SwO7SWeDHJijQ3XNS7xEE_albums.html,"15,766,227","-20,796",394,"19,657,512"
618,Neha Kakkar,https://kworb.net/spotify/artist/5f4QpKfy7ptCHwTqspnSJI_albums.html,"15,745,137","-67,488",397,"18,678,926"
619,Sid Sriram,https://kworb.net/spotify/artist/7qjJw7ZM2ekDSahLXPjIlN_albums.html,"15,712,460","-13,673",566,"16,154,388"
620,Luar La L,https://kworb.net/spotify/artist/4axKuDPr6WKcDCyh8vueTY_albums.html,"15,685,917","22,042",605,"15,748,095"
621,Polo G,https://kworb.net/spotify/artist/6AgTAQt8XS6jRWi4sX7w49_albums.html,"15,674,355","13,399",170,"24,908,452"
622,Zion,https://kworb.net/spotify/artist/1pgDilWYDWLoOgGjf1iHNu_albums.html,"15,664,161","-12,195",585,"16,162,609"
623,Portugal. The Man,https://kworb.net/spotify/artist/4kI8Ie27vjvonwaB2ePh8T_albums.html,"15,647,654","-134,351",517,"17,175,153"
624,Zedd,https://kworb.net/spotify/artist/2qxJFvFYMEDqd7ui6kSAcq_albums.html,"15,637,280","-9,426",317,"17,644,574"
625,Benny Dayal,https://kworb.net/spotify/artist/61if35zz1W11GejEkxTLEQ_albums.html,"15,631,941","20,001",522,"15,631,941"
626,Bob Sinclar,https://kworb.net/spotify/artist/5YFS41yoX0YuFY39fq21oN_albums.html,"15,625,700","6,560",436,"18,527,244"
627,FISHER,https://kworb.net/spotify/artist/1VJ0briNOlXRtJUAzoUJdt_albums.html,"15,623,180","13,857",382,"19,632,720"
628,Yeat,https://kworb.net/spotify/artist/3qiHUAX7zY4Qnjx8TNUzVx_albums.html,"15,622,680","128,367",149,"28,149,740"
629,B Praak,https://kworb.net/spotify/artist/56SjZARoEvag3RoKWIb16j_albums.html,"15,574,567","-59,096",366,"19,588,169"
630,LISA,https://kworb.net/spotify/artist/5L1lO4eRHmJ7a0Q6csE5cT_albums.html,"15,566,005","35,172",191,"26,847,435"
631,Santana,https://kworb.net/spotify/artist/6GI52t8N5F02MxU0g5U69P_albums.html,"15,560,664","48,346",344,"17,002,770"
632,PNAU,https://kworb.net/spotify/artist/6n28c9qs9hNGriNa72b26u_albums.html,"15,535,177","36,634",220,"22,323,897"
633,NIKI,https://kworb.net/spotify/artist/2kxP07DLgs4xlWz8YHlvfh_albums.html,"15,519,656","-1,155",288,"23,598,735"
634,Elley DuhÃ©,https://kworb.net/spotify/artist/67MNhiAICFY6Pwc2YxCO0K_albums.html,"15,511,533","-32,261",150,"25,586,962"
635,Devi Sri Prasad,https://kworb.net/spotify/artist/5sSzCxHtgL82pYDvx2QyEU_albums.html,"15,475,674","-6,261",350,"20,167,765"
636,Young Cister,https://kworb.net/spotify/artist/0Yg29FX1M4ayqjXs0ttZFq_albums.html,"15,474,940","-15,425",512,"17,104,142"
637,Nile Rodgers,https://kworb.net/spotify/artist/3yDIp0kaq9EFKe07X1X2rz_albums.html,"15,462,176","-43,017",209,"25,999,504"
638,Dave Stewart,https://kworb.net/spotify/artist/7gcCQIlkkfbul5Mt0jBQkg_albums.html,"15,420,400","-44,658",428,"19,362,767"
639,Artemas,https://kworb.net/spotify/artist/0PCCGZ0wGLizHt2KZ7hhA2_albums.html,"15,408,500","5,141",43,"53,546,898"
640,Gabry Ponte,https://kworb.net/spotify/artist/5ENS85nZShljwNgg4wFD7D_albums.html,"15,388,734","-21,400",350,"20,812,009"
641,Weezer,https://kworb.net/spotify/artist/3jOstUTkEu2JkjvRdBA5Gu_albums.html,"15,386,054","-1,402",440,"17,441,513"
642,Kumar Sanu,https://kworb.net/spotify/artist/4K6blSRoklNdpw4mzLxwfn_albums.html,"15,380,904","-38,631",612,"15,542,444"
643,Gesaffelstein,https://kworb.net/spotify/artist/3hteYQFiMFbJY7wS0xDymP_albums.html,"15,370,959","-28,392",273,"19,186,476"
644,Tones And I,https://kworb.net/spotify/artist/2NjfBq1NflQcKSeiDooVjY_albums.html,"15,364,229","-49,191",416,"18,841,075"
645,Pentatonix,https://kworb.net/spotify/artist/26AHtbjWKiwYzsoGoUZq53_albums.html,"15,355,809","550,703",114,"38,015,211"
646,Alphaville,https://kworb.net/spotify/artist/0xliTEbFfy5HQHvsTknTkX_albums.html,"15,327,057","-4,666",271,"22,723,241"
647,Asees Kaur,https://kworb.net/spotify/artist/1sVmXkzX2ukc6QvasrDBES_albums.html,"15,306,608","-41,716",420,"17,605,775"
648,Wale,https://kworb.net/spotify/artist/67nwj3Y5sZQLl72VNUHEYE_albums.html,"15,297,323","153,802",648,"15,297,323"
649,blackbear,https://kworb.net/spotify/artist/2cFrymmkijnjDg9SS92EPM_albums.html,"15,293,992","78,112",259,"19,962,853"
650,Ana Castela,https://kworb.net/spotify/artist/2CKOmarVWvWqkNWUatHCex_albums.html,"15,270,202","-16,699",324,"20,415,436"
651,Milo j,https://kworb.net/spotify/artist/19HM5j0ULGSmEoRcrSe5x3_albums.html,"15,266,823","26,194",265,"21,285,336"
652,Chuck Berry,https://kworb.net/spotify/artist/293zczrfYafIItmnmM3coR_albums.html,"15,260,945","456,346",156,"32,785,665"
653,Eurythmics,https://kworb.net/spotify/artist/0NKDgy9j66h3DLnN8qu1bB_albums.html,"15,227,796","-35,443",364,"19,541,941"
654,Sting,https://kworb.net/spotify/artist/0Ty63ceoRnnJKVEYP0VQpk_albums.html,"15,206,824","19,362",551,"15,206,824"
655,Calibre 50,https://kworb.net/spotify/artist/4jogXSSvlyMkODGSZ2wc2P_albums.html,"15,179,764","72,018",488,"15,179,764"
656,Juan Luis Guerra 4.40,https://kworb.net/spotify/artist/3nlpTZci9O5W8RsNoNH559_albums.html,"15,172,276","2,024",567,"15,657,799"
657,Eden MuÃ±oz,https://kworb.net/spotify/artist/1gJdf4Yybu4X5A2xYV3NMV_albums.html,"15,154,090","2,352",367,"17,438,441"
658,NLE Choppa,https://kworb.net/spotify/artist/0ErzCpIMyLcjPiwT4elrtZ_albums.html,"15,134,453","2,930",181,"24,991,591"
659,Darlene Love,https://kworb.net/spotify/artist/391oLRVmoTkumiN79HkTWu_albums.html,"15,116,807","639,708",169,"31,658,974"
660,Alesso,https://kworb.net/spotify/artist/4AVFqumd2ogHFlRbKIjp1t_albums.html,"15,115,435","-6,632",259,"21,319,973"
661,Carlos Vives,https://kworb.net/spotify/artist/4vhNDa5ycK0ST968ek7kRr_albums.html,"15,109,511","-3,670",375,"18,576,958"
662,bbno$,https://kworb.net/spotify/artist/41X1TR6hrK8Q2ZCpp2EqCz_albums.html,"15,081,072","-53,038",554,"16,617,391"
663,Jasleen Royal,https://kworb.net/spotify/artist/74OaRjmyh0XyRZsQQQ5l7c_albums.html,"15,046,373","-58,437",298,"19,937,199"
664,Duki,https://kworb.net/spotify/artist/1bAftSH8umNcGZ0uyV7LMg_albums.html,"15,019,228","-23,451",162,"26,492,455"
665,AURORA,https://kworb.net/spotify/artist/1WgXqy2Dd70QQOU7Ay074N_albums.html,"15,012,458","36,091",473,"15,012,458"
666,Cher,https://kworb.net/spotify/artist/72OaDtakiy6yFqkt4TsiFt_albums.html,"15,011,817","182,358",217,"25,664,744"
667,Slipknot,https://kworb.net/spotify/artist/05fG473iIaoy82BF1aGhL8_albums.html,"15,004,077","-8,599",543,"15,250,224"
668,Robbie Williams,https://kworb.net/spotify/artist/2HcwFjNelS49kFbfvMxQYw_albums.html,"15,002,792","60,687",392,"18,905,659"
669,The Jackson 5,https://kworb.net/spotify/artist/2iE18Oxc8YSumAU232n4rW_albums.html,"14,982,965","344,898",150,"31,031,521"
670,Sukhwinder Singh,https://kworb.net/spotify/artist/19MVxKZZdPj2X0F8pi0OCT_albums.html,"14,953,858","-32,930",600,"14,986,788"
671,Darshan Raval,https://kworb.net/spotify/artist/2GoeZ0qOTt6kjsWW4eA6LS_albums.html,"14,936,962","-39,880",286,"20,349,184"
672,Mazzy Star,https://kworb.net/spotify/artist/37w38cCSGgKLdayTRjna4W_albums.html,"14,915,673","10,915",590,"16,041,986"
673,Kris R.,https://kworb.net/spotify/artist/3i6lAgVHplDXb6zrjIeBeK_albums.html,"14,895,812","57,121",671,"14,895,812"
674,Guru Randhawa,https://kworb.net/spotify/artist/5rQoBDKFnd1n6BkdbgVaRL_albums.html,"14,893,982","-64,606",524,"17,128,875"
675,The Walters,https://kworb.net/spotify/artist/027TpXKGwdXP7iwbjUSpV8_albums.html,"14,886,574","-80,825",371,"19,385,847"
676,Mc Livinho,https://kworb.net/spotify/artist/7me0S5Z40qVWj3gzyK8aC3_albums.html,"14,849,290","50,037",336,"21,311,861"
677,Beach House,https://kworb.net/spotify/artist/56ZTgzPBDge0OvCGgMO3OY_albums.html,"14,831,171","22,812",521,"15,691,411"
678,Palak Muchhal,https://kworb.net/spotify/artist/3yMmYEklQ7gLOZXEFNd3xr_albums.html,"14,825,623","2,171",414,"17,887,750"
679,NATTI NATASHA,https://kworb.net/spotify/artist/1GDbiv3spRmZ1XdM1jQbT7_albums.html,"14,823,372","-7,831",331,"17,498,549"
680,Eslabon Armado,https://kworb.net/spotify/artist/0XeEobZplHxzM9QzFQWLiR_albums.html,"14,806,484","14,571",64,"40,132,836"
681,Matheus & Kauan,https://kworb.net/spotify/artist/2Z0lRIqr997lIUiPtrpKCr_albums.html,"14,730,959","-7,185",595,"15,100,465"
682,Yoko Ono,https://kworb.net/spotify/artist/2s4tjL6W3qrblOe0raIzwJ_albums.html,"14,716,135","671,324",149,"33,274,828"
683,Yves Tumor,https://kworb.net/spotify/artist/0qu422H5MOoQxGjd4IzHbS_albums.html,"14,705,500","-197,717",525,"17,227,446"
684,Mumford & Sons,https://kworb.net/spotify/artist/3gd8FJtBJtkRxdfbTu19U2_albums.html,"14,686,381","-42,147",629,"15,323,714"
685,Rod Stewart,https://kworb.net/spotify/artist/2y8Jo9CKhJvtfeKOsYzRdT_albums.html,"14,682,239","73,460",521,"15,047,871"
686,Tony Dize,https://kworb.net/spotify/artist/3LKXWvXFWrkwUzJWxzwVpW_albums.html,"14,668,789","-18,463",481,"15,601,281"
687,Rick Ross,https://kworb.net/spotify/artist/1sBkRIssrMs1AbVkOJbc7a_albums.html,"14,644,285","45,821",479,"18,003,411"
688,Olly Alexander (Years & Years),https://kworb.net/spotify/artist/5vBSrE1xujD2FXYRarbAXc_albums.html,"14,638,004","29,603",685,"14,638,004"
689,Ms. Lauryn Hill,https://kworb.net/spotify/artist/2Mu5NfyYm8n5iTomuKAEHl_albums.html,"14,621,901","19,043",486,"16,319,683"
690,Hans Zimmer,https://kworb.net/spotify/artist/0YC192cP3KPCRWx8zr8MfZ_albums.html,"14,598,250","11,635",562,"14,714,998"
691,Jay Wheeler,https://kworb.net/spotify/artist/2cPqdH7XMvwaBJEVjheH8g_albums.html,"14,590,926","4,815",300,"19,956,526"
692,Gucci Mane,https://kworb.net/spotify/artist/13y7CgLHjMVRMDqxdx0Xdo_albums.html,"14,584,271","-5,253",401,"16,561,931"
693,Jorge & Mateus,https://kworb.net/spotify/artist/1elUiq4X7pxej6FRlrEzjM_albums.html,"14,576,243","45,602",539,"15,856,100"
694,Shubh,https://kworb.net/spotify/artist/5r3wPya2PpeTTsXsGhQU8O_albums.html,"14,552,442","-46,437",521,"16,571,303"
695,Hindia,https://kworb.net/spotify/artist/51kyrUsAVqUBcoDEMFkX12_albums.html,"14,521,218","17,384",688,"14,521,941"
696,Ice Cube,https://kworb.net/spotify/artist/3Mcii5XWf6E0lrY3Uky4cA_albums.html,"14,500,668","11,873",325,"18,290,286"
697,Pablo AlborÃ¡n,https://kworb.net/spotify/artist/5M9Bb4adKAgrOFOhc05Y50_albums.html,"14,486,862","27,556",519,"14,872,280"
698,Rashmi Virag,https://kworb.net/spotify/artist/5r2baeTwcCJnuIsDIlxUJo_albums.html,"14,469,660","-19,434",520,"17,305,808"
699,Leon Bridges,https://kworb.net/spotify/artist/3qnGvpP8Yth1AqSBMqON5x_albums.html,"14,460,109","1,600",597,"14,770,418"
700,The Pussycat Dolls,https://kworb.net/spotify/artist/6wPhSqRtPu1UhRCDX5yaDJ_albums.html,"14,445,058","-22,075",619,"14,921,163"
701,Gajendra Verma,https://kworb.net/spotify/artist/1yzgJmZf5CxtFfGfRFm4Si_albums.html,"14,426,171","-7,343",687,"14,448,839"
702,Vicente FernÃ¡ndez,https://kworb.net/spotify/artist/4PPoI9LuYeFX8V674Z1R6l_albums.html,"14,420,906","14,528",647,"14,580,590"
703,Julia Michaels,https://kworb.net/spotify/artist/0ZED1XzwlLHW4ZaG4lOT6m_albums.html,"14,405,350","-34,558",309,"20,387,752"
704,The Verve,https://kworb.net/spotify/artist/2cGwlqi3k18jFpUyTrsR84_albums.html,"14,394,415","-28,522",701,"14,422,937"
705,KALEO,https://kworb.net/spotify/artist/7jdFEYD2LTYjfwxOdlVjmc_albums.html,"14,382,304","4,013",471,"17,159,684"
706,Kylie Minogue,https://kworb.net/spotify/artist/4RVnAU35WRWra6OZ3CbbMA_albums.html,"14,368,078","67,567",233,"24,715,118"
707,"HÃ©ctor ""El Father""",https://kworb.net/spotify/artist/2TjgzYcbTdsZjbT9OItIeB_albums.html,"14,368,060","71,874",707,"14,368,060"
708,3 Doors Down,https://kworb.net/spotify/artist/2RTUTCvo6onsAnheUk3aL9_albums.html,"14,361,920","22,699",604,"14,902,350"
709,Alec Benjamin,https://kworb.net/spotify/artist/5IH6FPUwQTxPSXurCrcIov_albums.html,"14,355,607","-32,442",251,"23,650,761"
710,ROA,https://kworb.net/spotify/artist/4cYbf45YbZptNISnhay0xH_albums.html,"14,354,645","47,540",710,"14,354,645"
711,The Game,https://kworb.net/spotify/artist/0NbfKEOTQCcwd6o7wSDOHI_albums.html,"14,346,221","10,823",508,"14,346,221"
712,Diego & Victor Hugo,https://kworb.net/spotify/artist/3k68C6mNMJL6OaAdWeW2ZF_albums.html,"14,340,779","6,390",657,"14,728,744"
713,Mark Ambor,https://kworb.net/spotify/artist/11p2E654TTU8e0nZWBR4AL_albums.html,"14,320,535","253,383",134,"35,210,214"
714,Sadhana Sargam,https://kworb.net/spotify/artist/1HGMG8RHvcu1mfdM9MeTek_albums.html,"14,317,817","-14,322",704,"14,332,139"
715,K. S. Chithra,https://kworb.net/spotify/artist/2IUtwMti1OiT3lkW6RubgH_albums.html,"14,307,128","-9,498",611,"15,624,458"
716,Depeche Mode,https://kworb.net/spotify/artist/762310PdDnwsDxAQxzQkfX_albums.html,"14,288,120","56,433",418,"16,717,329"
717,Saaheal,https://kworb.net/spotify/artist/29S4JzoFUP1MCyMgKd83zM_albums.html,"14,238,309","-43,257",696,"14,393,829"
718,Tiago PZK,https://kworb.net/spotify/artist/5Y3MV9DZ0d87NnVm56qSY1_albums.html,"14,213,501","29,077",244,"22,623,731"
719,Morat,https://kworb.net/spotify/artist/5C4PDR4LnhZTbVnKWXuDKD_albums.html,"14,204,501","19,822",344,"16,643,863"
720,4 Non Blondes,https://kworb.net/spotify/artist/0Je74SitssvJg1w4Ra2EK7_albums.html,"14,196,759","-144,969",617,"15,533,926"
721,Tracy Chapman,https://kworb.net/spotify/artist/7oPgCQqMMXEXrNau5vxYZP_albums.html,"14,188,290","-3,734",348,"19,175,912"
722,Steve Aoki,https://kworb.net/spotify/artist/77AiFEVeAVj2ORpC85QVJs_albums.html,"14,172,235","-22,963",216,"21,606,912"
723,Stray Kids,https://kworb.net/spotify/artist/2dIgFjalVxs4ThymZ67YCE_albums.html,"14,162,481","100,973",682,"14,162,481"
724,Gnarls Barkley,https://kworb.net/spotify/artist/5SbkVQYYzlw1kte75QIabH_albums.html,"14,157,622","7,729",689,"14,315,157"
725,070 Shake,https://kworb.net/spotify/artist/12Zk1DFhCbHY6v3xep2ZjI_albums.html,"14,156,016","32,513",101,"30,903,161"
726,Armin van Buuren,https://kworb.net/spotify/artist/0SfsnGyD8FpIN4U4WCkBZ5_albums.html,"14,145,988","-17,308",440,"16,859,283"
727,Arslan Nizami,https://kworb.net/spotify/artist/5yzqUq3vXrMkmfcOwMY203_albums.html,"14,142,198","10,415",250,"25,758,828"
728,Alfredo Olivas,https://kworb.net/spotify/artist/5xYNmNkaWRqu3e5F4UXME8_albums.html,"14,137,827","50,991",582,"14,137,827"
729,John Newman,https://kworb.net/spotify/artist/34v5MVKeQnIo0CWYMbbrPf_albums.html,"14,107,288","-34,150",532,"15,591,878"
730,ATLXS,https://kworb.net/spotify/artist/5SCDfg1YoEfI5gFtXqEWah_albums.html,"14,093,478","-36,202",318,"22,084,739"
731,Bonnie Tyler,https://kworb.net/spotify/artist/0SD4eZCN4Kr0wQk56hCdh2_albums.html,"14,073,012","1,022",583,"16,047,691"
