rank,artist_name,artist_url,listeners,daily_change,peak_rank,peak_listeners
1113,Pixies,https://kworb.net/spotify/artist/6zvul52xwTWzilBZl6BUbT_albums.html,"10,288,895","-17,237",778,"10,581,629"
1114,Carla Morrison,https://kworb.net/spotify/artist/0XK6kT7xcZAlcYrNjOgzJe_albums.html,"10,288,408","-21,428",565,"11,635,580"
1115,Carrie Underwood,https://kworb.net/spotify/artist/4xFUf1FHVy696Q1JQZMTRj_albums.html,"10,280,224","18,753",663,"11,844,710"
1116,R. City,https://kworb.net/spotify/artist/4TH4BHy0LdBi3dpBW4P2UX_albums.html,"10,275,049","-21,569",1043,"10,688,170"
1117,Fourtwnty,https://kworb.net/spotify/artist/46cVq2dwPgzPE3X1VR9TMj_albums.html,"10,263,590","-29,358",408,"19,156,171"
1118,MK,https://kworb.net/spotify/artist/1yqxFtPHKcGcv6SXZNdyT9_albums.html,"10,250,413","-14,681",726,"13,599,192"
1119,Ely Oaks,https://kworb.net/spotify/artist/2MdFJmUQf3ckA99IhFF9my_albums.html,"10,248,464","-19,774",687,"13,861,795"
1120,Ãejo,https://kworb.net/spotify/artist/2OHKEe204spO7G7NcbeO2o_albums.html,"10,235,199","-2,123",634,"12,006,529"
1121,Niall Horan,https://kworb.net/spotify/artist/1Hsdzj7Dlq2I7tHP7501T4_albums.html,"10,223,771","-26,526",129,"27,578,996"
1122,Eyedress,https://kworb.net/spotify/artist/3XxNRirzbjfLdDli06zMaB_albums.html,"10,216,074","-7,860",399,"18,287,094"
1123,Luan Pereira,https://kworb.net/spotify/artist/5kVgcCdPbeUwxBqWxi2Ktl_albums.html,"10,204,476","23,234",488,"16,440,555"
1124,Royel Otis,https://kworb.net/spotify/artist/5b5bt4mZQpJMoCRbiQ7diH_albums.html,"10,203,966","-54,194",792,"12,707,316"
1125,James Blake,https://kworb.net/spotify/artist/53KwLdlmrlCelAZMaLVZqU_albums.html,"10,183,409","-25,172",582,"12,512,105"
1126,Kany GarcÃ­a,https://kworb.net/spotify/artist/69UypehHabb68utzfjAVlV_albums.html,"10,178,574","3,180",600,"13,949,342"
1127,ROLE MODEL,https://kworb.net/spotify/artist/1dy5WNgIKQU6ezkpZs4y8z_albums.html,"10,173,720","21,314",1127,"10,173,720"
1128,Sohail Sen,https://kworb.net/spotify/artist/1bTROl5p3rGTpvKeWnGgrw_albums.html,"10,170,228","4,746",973,"10,727,435"
1129,Norah Jones,https://kworb.net/spotify/artist/2Kx7MNY7cI1ENniW7vT30N_albums.html,"10,168,352","84,692",671,"12,891,772"
1130,Micro TDH,https://kworb.net/spotify/artist/1aWJsBQa67l72j1VT3D6Ow_albums.html,"10,159,444","-13,530",732,"11,447,644"
1131,cape,https://kworb.net/spotify/artist/6hB4Px9Gm2FjAB30PXsv8K_albums.html,"10,158,678","15,366",1131,"10,158,678"
1132,INNA,https://kworb.net/spotify/artist/2w9zwq3AktTeYYMuhMjju8_albums.html,"10,154,045","29,538",646,"13,405,922"
1133,LMFAO,https://kworb.net/spotify/artist/3sgFRtyBnxXD5ESfmbK4dl_albums.html,"10,146,818","-7,366",885,"11,864,566"
1134,London Symphony Orchestra,https://kworb.net/spotify/artist/5yxyJsFanEAuwSM5kOuZKc_albums.html,"10,133,048","30,893",842,"11,208,736"
1135,Jmilton,https://kworb.net/spotify/artist/2q5vFLZus8uaVSzmIwH4Tz_albums.html,"10,128,487","-18,745",951,"11,206,427"
1136,Diva Aurel,https://kworb.net/spotify/artist/5aOpLMYo7aOOxoXBFkiJ4u_albums.html,"10,118,109","-30,060",732,"13,364,376"
1137,Nio Garcia,https://kworb.net/spotify/artist/5hdhHgpxyniooUiQVaPxQ0_albums.html,"10,116,965","-10,916",484,"13,791,945"
1138,Mika Singh,https://kworb.net/spotify/artist/5T2I75UlGBcWd5nVyfmL13_albums.html,"10,116,386","9,788",958,"10,371,323"
1139,Lainey Wilson,https://kworb.net/spotify/artist/6tPHARSq45lQ8BSALCfkFC_albums.html,"10,111,954","-38,312",653,"13,541,651"
1140,DJ Nelson,https://kworb.net/spotify/artist/2ydZrTy8U3kOMOzx20s3dg_albums.html,"10,110,601","-20,395",453,"16,878,140"
1141,RocÃ­o DÃºrcal,https://kworb.net/spotify/artist/2uyweLa0mvPZH6eRzDddeB_albums.html,"10,109,892","-50,376",1103,"10,343,452"
1142,X Ambassadors,https://kworb.net/spotify/artist/3NPpFNZtSTHheNBaWC82rB_albums.html,"10,092,452","-12,118",398,"14,934,403"
1143,Wheatus,https://kworb.net/spotify/artist/4mYFgEjpQT4IKOrjOUKyXu_albums.html,"10,091,769","-68,018",1004,"10,956,663"
1144,CKay,https://kworb.net/spotify/artist/048LktY5zMnakWq7PTtFrz_albums.html,"10,083,284","3,465",429,"15,504,745"
1145,Juan Reza,https://kworb.net/spotify/artist/0eYCIajsbVsMjVUIkcomIY_albums.html,"10,076,254","-30,488",731,"13,367,440"
1146,Jacson Seran,https://kworb.net/spotify/artist/7sGSFhUe26nmXPxw3KuXrj_albums.html,"10,075,698","-28,548",733,"13,361,497"
1147,DNCE,https://kworb.net/spotify/artist/6T5tfhQCknKG4UnH90qGnz_albums.html,"10,075,349",502,591,"12,178,319"
1148,Ferrugem,https://kworb.net/spotify/artist/5ZfBThYiIIhL7jHMG8gDB2_albums.html,"10,069,373","-6,458",920,"10,934,806"
1149,EsDeeKid,https://kworb.net/spotify/artist/0EyhkwP3UnwGFBy6xwKjSy_albums.html,"10,067,066","181,016",1149,"10,067,066"
1150,Blur,https://kworb.net/spotify/artist/7MhMgCo0Bl0Kukl93PZbYS_albums.html,"10,062,462","-3,220",556,"12,999,306"
1151,Cartel De Santa,https://kworb.net/spotify/artist/07PdYoE4jVRF6Ut40GgVSP_albums.html,"10,053,224","3,377",376,"15,547,760"
1152,Jon Z,https://kworb.net/spotify/artist/5bWUlnPx9OYKsLiUJrhCA1_albums.html,"10,028,623","-17,841",1046,"10,142,188"
1153,Thalia,https://kworb.net/spotify/artist/23wEWD21D4TPYiJugoXmYb_albums.html,"10,027,124","25,759",699,"10,518,720"
1154,DMX,https://kworb.net/spotify/artist/1HwM5zlC5qNWhJtM00yXzG_albums.html,"10,023,932","4,215",615,"10,919,370"
1155,Nusrat Fateh Ali Khan,https://kworb.net/spotify/artist/5HcunTidTUrOaf8V0iJcvl_albums.html,"10,023,273","-7,745",974,"10,498,781"
1156,Nakash Aziz,https://kworb.net/spotify/artist/4kq8z3vydHjPDggxb16ErB_albums.html,"10,008,565","15,644",819,"11,643,142"
1157,Arko,https://kworb.net/spotify/artist/6jf2eKjiPT6P18RbOSLzf0_albums.html,"10,008,439","-8,145",807,"12,369,620"
1158,Heart,https://kworb.net/spotify/artist/34jw2BbxjoYalTp8cJFCPv_albums.html,"10,007,304","5,737",717,"10,760,608"
1159,Rudimental,https://kworb.net/spotify/artist/4WN5naL3ofxrVBgFpguzKo_albums.html,"10,002,930","-40,121",439,"17,290,320"
1160,Ha*Ash,https://kworb.net/spotify/artist/5xd2Tg7Zo8755eCy8Gxkp8_albums.html,"10,000,617",-455,918,"10,568,188"
1161,JoÃ£o Gomes,https://kworb.net/spotify/artist/4JNo6Q5KdcRf1vtSX9mB0S_albums.html,"9,999,261","11,419",791,"11,130,158"
1162,Van Morrison,https://kworb.net/spotify/artist/44NX2ffIYHr6D4n7RaZF7A_albums.html,"9,997,790","-29,373",333,"21,361,390"
1163,Stryv,https://kworb.net/spotify/artist/6XjgqvaVLUib6lCerbZrYD_albums.html,"9,990,670","-23,599",266,"23,709,586"
1164,aespa,https://kworb.net/spotify/artist/6YVMFz59CuY7ngCxTxjpxE_albums.html,"9,982,944","2,340",619,"13,739,202"
1165,Richy Mitch & The Coal Miners,https://kworb.net/spotify/artist/4qU7IJSReZnsLy5907Mtau_albums.html,"9,979,782","2,728",218,"25,801,578"
1166,Shinda Kahlon,https://kworb.net/spotify/artist/6aQfrWHwAcuY8IYItbChZh_albums.html,"9,978,994","-11,920",770,"10,540,796"
1167,Veigh,https://kworb.net/spotify/artist/4YqwRbMLqGHRHLS1w2ZKse_albums.html,"9,956,606","2,022",794,"10,661,265"
1168,Waka Flocka Flame,https://kworb.net/spotify/artist/6f4XkbvYlXMH0QgVRzW0sM_albums.html,"9,947,350","-86,387",874,"12,085,949"
1169,The Stranglers,https://kworb.net/spotify/artist/0RUEHcBiENFEqxgicqS2ig_albums.html,"9,941,792","66,682",1169,"9,941,792"
1170,Novo Amor,https://kworb.net/spotify/artist/0rZp7G3gIH6WkyeXbrZnGi_albums.html,"9,939,865","15,465",951,"10,491,556"
1171,Blake Shelton,https://kworb.net/spotify/artist/1UTPBmNbXNTittyMJrNkvw_albums.html,"9,936,288","37,540",329,"21,028,245"
1172,Axwell,https://kworb.net/spotify/artist/1xNmvlEiICkRlRGqlNFZ43_albums.html,"9,935,528","-8,230",860,"12,173,815"
1173,Becky Hill,https://kworb.net/spotify/artist/4EPJlUEBy49EX1wuFOvtjK_albums.html,"9,932,012","-3,155",257,"20,058,164"
1174,Band Aid,https://kworb.net/spotify/artist/35S20clEkkSNUo23ViaslZ_albums.html,"9,930,111","534,013",226,"27,018,207"
1175,Ram Sampath,https://kworb.net/spotify/artist/3PpjqSKBer3obW6lDflOBx_albums.html,"9,929,846","-20,056",472,"16,606,741"
1176,Hanumankind,https://kworb.net/spotify/artist/4nVa6XlBFlIkF6msW57PHp_albums.html,"9,928,537","25,694",244,"24,453,289"
1177,Dove Cameron,https://kworb.net/spotify/artist/2W8yFh0Ga6Yf3jiayVxwkE_albums.html,"9,925,427","-23,904",367,"15,363,797"
1178,Turma do Pagode,https://kworb.net/spotify/artist/5JG9GISYjRLQUJMH2C6iJ5_albums.html,"9,918,399","-23,040",1162,"9,943,802"
1179,Gerardo Ortiz,https://kworb.net/spotify/artist/4J13m9IZh03PEhoxAxRhXO_albums.html,"9,906,805","35,673",888,"9,906,805"
1180,The All-American Rejects,https://kworb.net/spotify/artist/3vAaWhdBR38Q02ohXqaNHT_albums.html,"9,893,197","-6,111",1052,"10,184,488"
1181,YNW Melly,https://kworb.net/spotify/artist/1cNDP5yjU5vjeR8qMf4grg_albums.html,"9,890,087","-10,524",619,"12,098,740"
1182,Virgoun,https://kworb.net/spotify/artist/4bAgr9zaF0bpzVGHdHuf0f_albums.html,"9,889,426","22,759",1182,"9,889,426"
1183,emmanuellcortess_,https://kworb.net/spotify/artist/7hDt3OE2ubsKzO9rMYPXox_albums.html,"9,877,953","21,085",1166,"9,877,953"
1184,Ludovico Einaudi,https://kworb.net/spotify/artist/2uFUBdaVGtyMqckSeCl0Qj_albums.html,"9,863,047","-31,586",919,"10,189,884"
1185,Sebastian Ingrosso,https://kworb.net/spotify/artist/6hyMWrxGBsOx6sWcVj1DqP_albums.html,"9,852,716","-20,155",779,"12,991,579"
1186,A$AP Ferg,https://kworb.net/spotify/artist/5dHt1vcEm9qb8fCyLcB3HL_albums.html,"9,850,349","22,692",585,"12,719,676"
1187,John Denver,https://kworb.net/spotify/artist/7EK1bQADBoqbYXnT4Cqv9w_albums.html,"9,845,575","33,102",600,"13,363,125"
1188,Lizzo,https://kworb.net/spotify/artist/56oDRnqbIiwx4mymNEv7dS_albums.html,"9,843,874","-40,493",105,"30,100,497"
1189,Katteyes,https://kworb.net/spotify/artist/4kKazhy9tDfOgKSWm5g3F9_albums.html,"9,843,203","-3,811",1135,"9,968,926"
1190,Shiraz Uppal,https://kworb.net/spotify/artist/7DcUua74PM7MmBljTTjIyy_albums.html,"9,828,595","37,385",1158,"9,828,595"
1191,Manuel Medrano,https://kworb.net/spotify/artist/0i5iO6icb7kxg48thi9gBM_albums.html,"9,826,493","-11,635",1044,"10,410,819"
1192,Bazzi,https://kworb.net/spotify/artist/4GvEc3ANtPPjt1ZJllr5Zl_albums.html,"9,819,441","25,735",428,"14,609,192"
1193,MC LUUKY,https://kworb.net/spotify/artist/70jpkgy5oGT4YjaGFpCpk7_albums.html,"9,794,369","-21,048",739,"12,764,479"
1194,Flume,https://kworb.net/spotify/artist/6nxWCVXbOlEVRexSbLsTer_albums.html,"9,786,659","-10,778",571,"13,480,342"
1195,Sam Barber,https://kworb.net/spotify/artist/08GfvCW09pv2QP4y9sle2a_albums.html,"9,757,377","-37,955",821,"12,141,359"
1196,Belanova,https://kworb.net/spotify/artist/3oNy8cjBtJzLC07I70sklp_albums.html,"9,749,760","2,126",787,"10,758,457"
1197,Rascal Flatts,https://kworb.net/spotify/artist/0a1gHP0HAqALbEyxaD5Ngn_albums.html,"9,741,092","-26,067",822,"11,374,626"
1198,Tom Petty,https://kworb.net/spotify/artist/2UZMlIwnkgAEDBsw1Rejkn_albums.html,"9,728,618","-18,577",680,"12,508,401"
1199,Kelis,https://kworb.net/spotify/artist/0IF46mUS8NXjgHabxk2MCM_albums.html,"9,702,565","-79,006",907,"11,872,059"
1200,Feby Putri,https://kworb.net/spotify/artist/66NmU5epI0ONGmdCRbLpmW_albums.html,"9,699,232","27,076",911,"11,349,254"
1201,Icona Pop,https://kworb.net/spotify/artist/1VBflYyxBhnDc9uVib98rw_albums.html,"9,696,908","2,855",597,"13,570,205"
1202,Maiara & Maraisa,https://kworb.net/spotify/artist/59jlthNnbmim5l9tmNA7se_albums.html,"9,688,855","-9,292",622,"13,295,151"
1203,Nas,https://kworb.net/spotify/artist/20qISvAhX20dpIbOOzGK3q_albums.html,"9,676,198","5,031",547,"13,392,042"
1204,Luny Tunes,https://kworb.net/spotify/artist/5pZE9tgrhmIGWAsJZ7YxNK_albums.html,"9,675,705","18,983",1152,"9,681,273"
1205,Caralisa Monteiro,https://kworb.net/spotify/artist/2Yf4MRVpt0rcAd5y5h5ph1_albums.html,"9,666,573","1,110",695,"10,073,438"
1206,Cults,https://kworb.net/spotify/artist/3Oim8XBPbznAa8Jj8QzNc8_albums.html,"9,664,390","-51,415",463,"16,570,191"
1207,MC PH,https://kworb.net/spotify/artist/4PLdCloYxu2bMKfuuB9lI5_albums.html,"9,656,285","-7,378",542,"14,958,523"
1208,Los Bukis,https://kworb.net/spotify/artist/16kOCiqZ1auY4sokSeZuKf_albums.html,"9,653,257","38,540",1006,"10,308,020"
1209,Luke Bryan,https://kworb.net/spotify/artist/0BvkDsjIUla7X0k6CSWh1I_albums.html,"9,649,249","14,814",601,"13,017,794"
1210,Elevation Worship,https://kworb.net/spotify/artist/3YCKuqpv9nCsIhJ2v8SMix_albums.html,"9,648,533","-4,012",1145,"9,800,432"
1211,Kool & The Gang,https://kworb.net/spotify/artist/3VNITwohbvU5Wuy5PC6dsI_albums.html,"9,644,687","-8,492",875,"11,228,270"
1212,Carpenters,https://kworb.net/spotify/artist/1eEfMU2AhEo7XnKgL7c304_albums.html,"9,641,245","208,527",428,"17,864,695"
1213,Dermot Kennedy,https://kworb.net/spotify/artist/5KNNVgR6LBIABRIomyCwKJ_albums.html,"9,629,416","16,616",405,"14,690,713"
1214,MÃ¶tley CrÃ¼e,https://kworb.net/spotify/artist/0cc6vw3VN8YlIcvr1v7tBL_albums.html,"9,625,666","-1,443",917,"11,595,805"
1215,L7NNON,https://kworb.net/spotify/artist/0JjPiLQNgAFaEkwoy56B1C_albums.html,"9,623,053","-5,495",583,"12,086,026"
1216,The Andrews Sisters,https://kworb.net/spotify/artist/2NCGI6dLTxLdI9XHdv7QfM_albums.html,"9,621,500","491,257",288,"23,943,506"
1217,Mc NegÃ£o Original,https://kworb.net/spotify/artist/4LHTgACY32k94VDjenF0nP_albums.html,"9,597,535","-4,042",1049,"10,228,206"
1218,Luck Ra,https://kworb.net/spotify/artist/4kcQWQDK0u9AftVSpdrAgk_albums.html,"9,595,008","-13,548",571,"14,861,035"
1219,bbyclose,https://kworb.net/spotify/artist/2UNjfzEkfsdWVDwnuD6vdH_albums.html,"9,585,599",124,884,"11,671,300"
1220,Randy Nota Loca,https://kworb.net/spotify/artist/7qYeIN2r4H1kBvr0Gm9Iav_albums.html,"9,582,899","56,464",1167,"9,582,899"
1221,Santhosh Narayanan,https://kworb.net/spotify/artist/5FVBduYaeVBb6JIghza7v6_albums.html,"9,573,834",-81,943,"10,384,118"
1222,JXNDRO,https://kworb.net/spotify/artist/62vwt2P3iBw4NwHdDZb27q_albums.html,"9,571,343","-7,408",1208,"9,602,605"
1223,Jon Pardi,https://kworb.net/spotify/artist/4MoAOfV4ROWofLG3a3hhBN_albums.html,"9,557,714","-9,792",849,"11,708,795"
1224,YG,https://kworb.net/spotify/artist/0A0FS04o6zMoto8OKPsDwY_albums.html,"9,551,137","-4,579",530,"12,471,725"
1225,Rizky Febian,https://kworb.net/spotify/artist/28DdkLhrzQNizZ0ExQpyku_albums.html,"9,541,984","-77,574",845,"12,548,956"
1226,Owl City,https://kworb.net/spotify/artist/07QEuhtrNmmZ0zEcqE9SF6_albums.html,"9,539,429","22,899",753,"10,725,335"
1227,Intocable,https://kworb.net/spotify/artist/108moq3rq6bm1M4Ypz0J02_albums.html,"9,529,956","3,206",1139,"9,923,746"
1228,Will Smith,https://kworb.net/spotify/artist/41qil2VaGbD194gaEcmmyx_albums.html,"9,521,436","-21,205",819,"12,070,095"
1229,MJ Records,https://kworb.net/spotify/artist/0oAZhL6hFrM3YRr6QzjlOf_albums.html,"9,518,467","22,251",1229,"9,518,467"
1230,Jombriel,https://kworb.net/spotify/artist/3Y9A8EQQtWU8RStiTlzErv_albums.html,"9,516,412","-36,242",395,"19,174,216"
1231,Lady A,https://kworb.net/spotify/artist/32WkQRZEVKSzVAAYqukAEA_albums.html,"9,512,749","60,619",878,"9,512,749"
1232,Coi Leray,https://kworb.net/spotify/artist/6AMd49uBDJfhf30Ak2QR5s_albums.html,"9,509,577","-33,336",72,"38,479,080"
1233,Meet Bros.,https://kworb.net/spotify/artist/0qpsFfOT3SmdGmnyV6rOhS_albums.html,"9,501,091","8,260",1115,"9,501,091"
1234,Simon & Garfunkel,https://kworb.net/spotify/artist/70cRZdQywnSFp9pnc2WTCE_albums.html,"9,498,406","-12,866",488,"16,424,922"
1235,ZZ Top,https://kworb.net/spotify/artist/2AM4ilv6UzW0uMRuqKtDgN_albums.html,"9,489,579","-51,952",644,"12,484,048"
1236,Imanbek,https://kworb.net/spotify/artist/5rGrDvrLOV2VV8SCFVGWlj_albums.html,"9,478,068","-16,924",280,"18,669,813"
1237,MC Jvila,https://kworb.net/spotify/artist/2f8xoxornfSw6ePzgyM9NO_albums.html,"9,477,296","-33,739",1189,"9,685,483"
1238,Mc Staff,https://kworb.net/spotify/artist/3awueWqdp1OZudPelsEIgx_albums.html,"9,475,233","-44,652",551,"16,799,010"
1239,Brooks & Dunn,https://kworb.net/spotify/artist/0XKOBt59crntr7HQXXO8Yz_albums.html,"9,471,521",-136,748,"13,307,952"
1240,Chance PeÃ±a,https://kworb.net/spotify/artist/4lhUHpVOXmkEBGGHV71QCh_albums.html,"9,457,229","-21,402",564,"14,147,981"
1241,Suzanne D'Mello,https://kworb.net/spotify/artist/4HQeSXwG2BVH0KvxHE5oCf_albums.html,"9,455,539","23,455",1182,"9,455,539"
1242,Nina Simone,https://kworb.net/spotify/artist/7G1GBhoKtEPnP86X2PvEYO_albums.html,"9,452,666","17,986",990,"9,794,101"
1243,Romy,https://kworb.net/spotify/artist/0bRPtPZQkWHeG7MGk9eWlh_albums.html,"9,451,178","-20,700",584,"14,694,431"
1244,Deepthi Suresh,https://kworb.net/spotify/artist/4PY2xnTu90K0hvkgcljRJl_albums.html,"9,450,383","-5,968",1204,"9,586,304"
1245,INXS,https://kworb.net/spotify/artist/1eClJfHLoDI4rZe5HxzBFv_albums.html,"9,447,056","-5,586",798,"10,326,929"
1246,Ãcaro e Gilmar,https://kworb.net/spotify/artist/6Wlvsn3IPHiZwAv02lB5eC_albums.html,"9,439,845","-1,121",1243,"9,440,966"
1247,Simply Red,https://kworb.net/spotify/artist/1fa0cOhromAZdq2xRA4vv8_albums.html,"9,438,330","-4,663",1106,"10,157,244"
1248,Ella Henderson,https://kworb.net/spotify/artist/7nDsS0l5ZAzMedVRKPP8F1_albums.html,"9,434,675","17,961",364,"17,142,204"
1249,Vikram Sarkar,https://kworb.net/spotify/artist/4naSOUBsPQeISuibs56w6Y_albums.html,"9,434,245","-16,053",1212,"9,528,995"
1250,Otis Redding,https://kworb.net/spotify/artist/60df5JBRRPcnSpsIMxxwQm_albums.html,"9,429,053","50,281",468,"16,801,154"
1251,Timmy Trumpet,https://kworb.net/spotify/artist/0CbeG1224FS58EUx4tPevZ_albums.html,"9,427,271","2,991",648,"12,643,509"
1252,Ricardo Arjona,https://kworb.net/spotify/artist/0h1zs4CTlU9D2QtgPxptUD_albums.html,"9,425,474","27,068",838,"9,785,219"
1253,Pet Shop Boys,https://kworb.net/spotify/artist/2ycnb8Er79LoH2AsR5ldjh_albums.html,"9,411,229",663,1232,"9,465,312"
1254,Ricky Montgomery,https://kworb.net/spotify/artist/0ZUvK7zGdXLd78mQr3t1Tw_albums.html,"9,399,763","23,604",1010,"10,000,931"
1255,H.E.R.,https://kworb.net/spotify/artist/3Y7RZ31TRPVadSFVy1o8os_albums.html,"9,396,901","8,080",516,"13,009,255"
1256,Â¥$,https://kworb.net/spotify/artist/4xPQFgDA5M2xa0ZGo5iIsv_albums.html,"9,396,630","19,731",106,"34,770,239"
1257,Key Glock,https://kworb.net/spotify/artist/0RESbWvOMyua0yuyVrztJ5_albums.html,"9,393,509","-20,307",444,"16,394,056"
1258,Kevin Gates,https://kworb.net/spotify/artist/1gPhS1zisyXr5dHTYZyiMe_albums.html,"9,391,235","-33,600",1058,"10,451,599"
1259,The Red Clay Strays,https://kworb.net/spotify/artist/6IKlXZEFOvk9itrP1s0knJ_albums.html,"9,387,566","7,909",1235,"9,390,782"
1260,Filipe Ret,https://kworb.net/spotify/artist/7gJN8W0589FisSYJS17K54_albums.html,"9,384,368","-7,294",973,"9,751,661"
1261,Suki Waterhouse,https://kworb.net/spotify/artist/5GGJosGMs08YEmKTZJe1fL_albums.html,"9,381,872","-25,506",915,"11,015,081"
1262,Natanzinho Lima,https://kworb.net/spotify/artist/0Il5vC8lqunSFNav4mMLxU_albums.html,"9,380,096","23,333",912,"10,752,425"
1263,Pierce The Veil,https://kworb.net/spotify/artist/4iJLPqClelZOBCBifm8Fzv_albums.html,"9,375,141","-16,083",977,"10,908,499"
1264,Nate Ruess,https://kworb.net/spotify/artist/1qUjOF5fzrpoNycD36b2jZ_albums.html,"9,373,460","175,091",573,"14,920,728"
1265,Pyotr Ilyich Tchaikovsky,https://kworb.net/spotify/artist/3MKCzCnpzw3TjUYs2v7vDA_albums.html,"9,367,956","129,969",681,"12,798,069"
1266,Rage Against The Machine,https://kworb.net/spotify/artist/2d0hyoQ5ynDBnkvAbJKORj_albums.html,"9,366,281","24,656",737,"11,240,772"
1267,Gustavo Mioto,https://kworb.net/spotify/artist/1X6ORK7IekgmyjV6IFPszP_albums.html,"9,364,565","-2,594",616,"12,902,041"
1268,Rvfv,https://kworb.net/spotify/artist/2CCgb0KApjfQDuTppovpf8_albums.html,"9,359,269","-38,577",647,"13,668,758"
1269,The Doobie Brothers,https://kworb.net/spotify/artist/39T6qqI0jDtSWWioX8eGJz_albums.html,"9,355,316","-48,287",616,"15,271,641"
1270,Blood Orange,https://kworb.net/spotify/artist/6LEeAFiJF8OuPx747e1wxR_albums.html,"9,353,539","-68,567",918,"11,643,197"
1271,Johann Sebastian Bach,https://kworb.net/spotify/artist/5aIqB5nVVvmFsvSdExz408_albums.html,"9,339,624","17,614",937,"9,859,427"
1272,Ivan Cornejo,https://kworb.net/spotify/artist/6PH3FLQAxtqYy46Zv08bpV_albums.html,"9,315,887","15,605",998,"10,619,615"
1273,Capital Cities,https://kworb.net/spotify/artist/4gwpcMTbLWtBUlOijbVpuu_albums.html,"9,312,273","-4,364",518,"15,735,026"
1274,BUNT.,https://kworb.net/spotify/artist/2CpLIMBoE2ZzyY3ZBCRZ7j_albums.html,"9,299,998","26,224",966,"11,027,449"
1275,WALK THE MOON,https://kworb.net/spotify/artist/6DIS6PRrLS3wbnZsf7vYic_albums.html,"9,298,945","40,106",410,"18,076,284"
1276,Jul,https://kworb.net/spotify/artist/3IW7ScrzXmPvZhB27hmfgy_albums.html,"9,298,637","10,738",1032,"9,724,508"
1277,CafunÃ©,https://kworb.net/spotify/artist/581C5Qwl87TskfBEzuoisu_albums.html,"9,292,213","-8,052",1019,"10,708,451"
1278,ENHYPEN,https://kworb.net/spotify/artist/5t5FqBwTcgKTaWmfEbwQY9_albums.html,"9,286,845","-8,852",861,"10,254,021"
1279,Adolescent's Orquesta,https://kworb.net/spotify/artist/70nxnxEqDQIEWneRjg2Q4O_albums.html,"9,285,393",-476,1005,"9,920,381"
1280,M.I.A.,https://kworb.net/spotify/artist/0QJIPDAEDILuo8AIq3pMuU_albums.html,"9,280,153","-1,604",799,"11,840,863"
1281,Davido,https://kworb.net/spotify/artist/0Y3agQaa6g2r0YmHPOO9rh_albums.html,"9,279,408","-30,837",851,"11,721,890"
1282,Mc Davi,https://kworb.net/spotify/artist/1cYhx7ZOhYoVmnDPb9KMwo_albums.html,"9,276,304","-3,124",620,"13,937,826"
1283,Frankie Ruiz,https://kworb.net/spotify/artist/4dLvccxeQIM5u80Ri0u9OV_albums.html,"9,262,737","32,581",1034,"9,757,544"
1284,Diana Ross,https://kworb.net/spotify/artist/3MdG05syQeRYPPcClLaUGl_albums.html,"9,262,551","310,054",957,"9,262,551"
1285,Virlan Garcia,https://kworb.net/spotify/artist/0vjeBgTzYTwmYoVySJzXGD_albums.html,"9,244,775","59,534",1285,"9,244,775"
1286,John Travolta,https://kworb.net/spotify/artist/4hKkEHkaqCsyxNxXEsszVH_albums.html,"9,238,227","-32,720",688,"13,226,920"
1287,Prashant Pandey,https://kworb.net/spotify/artist/7vCsTTACb2iT4fvBMnwp5w_albums.html,"9,238,084","-23,196",764,"11,660,260"
1288,James Bay,https://kworb.net/spotify/artist/4EzkuveR9pLvDVFNx6foYD_albums.html,"9,232,940","17,946",571,"12,803,948"
1289,Sanjoy,https://kworb.net/spotify/artist/6qjhYs5KNSoSU6fNJqDGIo_albums.html,"9,225,587","22,454",1109,"9,866,074"
1290,Incubus,https://kworb.net/spotify/artist/3YcBF2ttyueytpXtEzn1Za_albums.html,"9,219,889","-35,367",944,"10,191,505"
1291,2 Chainz,https://kworb.net/spotify/artist/17lzZA2AlOHwCwFALHttmp_albums.html,"9,213,441","-10,364",518,"13,825,486"
1292,Boyz II Men,https://kworb.net/spotify/artist/6O74knDqdv3XaWtkII7Xjp_albums.html,"9,209,899","37,890",997,"10,287,493"
1293,Fugees,https://kworb.net/spotify/artist/2WKdxPFRD7IqZvlIAvhMgY_albums.html,"9,208,411","62,243",925,"10,083,894"
1294,S. Janaki,https://kworb.net/spotify/artist/5Xpg6PBSUOoho2lI9qLjiu_albums.html,"9,204,639","-7,342",1153,"9,806,296"
1295,OMI,https://kworb.net/spotify/artist/5MouCg6ta7zAxsfMEbc1uh_albums.html,"9,200,973","-21,207",669,"13,042,332"
1296,Gene Autry,https://kworb.net/spotify/artist/5ixB75BQR3ADoWQkcHQJTs_albums.html,"9,200,017","421,729",242,"26,272,839"
1297,Caifanes,https://kworb.net/spotify/artist/1GImnM7WYVp95431ypofy9_albums.html,"9,187,776","-9,017",1147,"9,831,185"
1298,Hansika Pareek,https://kworb.net/spotify/artist/0RVfcqug2nB820dxIGycIW_albums.html,"9,187,602","-28,313",839,"12,429,407"
1299,JACKBOYS,https://kworb.net/spotify/artist/7A8S43ryYdbWpJKeHRZRcq_albums.html,"9,187,451","-14,517",391,"20,357,710"
1300,Vierra,https://kworb.net/spotify/artist/1WX2v0BiEW19Vw7xmznLdZ_albums.html,"9,171,796","-4,097",1198,"9,458,072"
