rank,artist_name,artist_url,listeners,daily_change,peak_rank,peak_listeners
372,John Lennon,https://kworb.net/spotify/artist/4x1nvY2FN8jxqAFA0DA02H_albums.html,"21,397,754","956,802",80,"42,190,219"
373,Limp Bizkit,https://kworb.net/spotify/artist/165ZgPlLkK7bf5bDoFc6Sb_albums.html,"21,378,701","-32,610",349,"21,920,179"
374,Sachet Tandon,https://kworb.net/spotify/artist/6WOdPJmexxFINcKMkP2jMG_albums.html,"21,314,245","-7,253",305,"23,730,756"
375,Jessie J,https://kworb.net/spotify/artist/2gsggkzM5R49q6jpPvazou_albums.html,"21,305,649","138,915",304,"23,379,270"
376,Disclosure,https://kworb.net/spotify/artist/6nS5roXSAGhTGr34W6n7Et_albums.html,"21,227,119","-1,636",239,"25,677,970"
377,Omar Courtz,https://kworb.net/spotify/artist/3E12tRURRvPfHz0hAMCFYc_albums.html,"21,206,340","-63,964",143,"31,088,939"
378,Mac DeMarco,https://kworb.net/spotify/artist/3Sz7ZnJQBIHsXLUSo0OQtM_albums.html,"21,199,716","-6,776",318,"21,569,712"
379,Luis R Conriquez,https://kworb.net/spotify/artist/0pePYDrJGk8gqMRbXrLJC8_albums.html,"21,149,910","-57,754",284,"23,062,711"
380,Ãengo Flow,https://kworb.net/spotify/artist/12vb80Km0Ew53ABfJOepVz_albums.html,"21,102,464","-69,981",207,"22,145,574"
381,Panic! At The Disco,https://kworb.net/spotify/artist/20JZFwl6HVl6yg8a4H3ZqK_albums.html,"21,090,570","-34,265",165,"27,310,489"
382,JVKE,https://kworb.net/spotify/artist/164Uj4eKjl6zTBKfJLFKKK_albums.html,"21,033,284","94,012",110,"31,684,143"
383,Parampara Tandon,https://kworb.net/spotify/artist/1E6arsXf5Fgsnv9YpSzjpE_albums.html,"21,025,634","-48,518",305,"23,532,260"
384,U2,https://kworb.net/spotify/artist/51Blml2LZPmy7TTiAg47vQ_albums.html,"20,866,183","36,149",233,"23,044,157"
385,Lost Frequencies,https://kworb.net/spotify/artist/7f5Zgnp2spUuuzKplmRkt7_albums.html,"20,865,773","-52,344",105,"36,503,461"
386,CÃ©line Dion,https://kworb.net/spotify/artist/4S9EykWXhStSc15wEx8QFK_albums.html,"20,837,474","306,105",105,"38,976,847"
387,Karan Aujla,https://kworb.net/spotify/artist/6DARBhWbfcS9E4yJzcliqQ_albums.html,"20,781,377","39,469",349,"21,059,956"
388,Jelly Roll,https://kworb.net/spotify/artist/19k8AgwwTSxeaxkOuCQEJs_albums.html,"20,717,429","-46,423",159,"31,608,967"
389,MXZI,https://kworb.net/spotify/artist/7kk9ucvRJim0NMM89Lml2Y_albums.html,"20,653,100","-25,190",304,"23,191,469"
390,HUGEL,https://kworb.net/spotify/artist/5PlfkPxwCpRRWQJBxCa0By_albums.html,"20,630,993","-12,266",211,"27,668,900"
391,Bastille,https://kworb.net/spotify/artist/7EQ0qTo7fWT7DPxmxtSYEc_albums.html,"20,604,638","-13,372",183,"26,610,747"
392,Amit Trivedi,https://kworb.net/spotify/artist/7HCqGPJcQTyGJ2yqntbuyr_albums.html,"20,448,008","43,617",363,"20,681,717"
393,Fred again..,https://kworb.net/spotify/artist/4oLeXFyACqeem2VImYeBFe_albums.html,"20,444,523","89,341",393,"20,444,523"
394,Alejandro Sanz,https://kworb.net/spotify/artist/5sUrlPAHlS9NEirDB8SEbF_albums.html,"20,363,462","-6,527",314,"22,611,713"
395,Foo Fighters,https://kworb.net/spotify/artist/7jy3rLJdDQY21OgRLCZ9sD_albums.html,"20,329,321","-7,725",231,"23,378,244"
396,R.E.M.,https://kworb.net/spotify/artist/4KWTAlx2RvbpseOGMEmROg_albums.html,"20,323,949","23,413",332,"20,454,838"
397,Young Miko,https://kworb.net/spotify/artist/3qsKSpcV3ncke3hw52JSMB_albums.html,"20,320,063","-61,735",105,"33,633,855"
398,Reik,https://kworb.net/spotify/artist/0vR2qb8m9WHeZ5ByCbimq2_albums.html,"20,315,903","57,560",253,"22,018,792"
399,Christian Nodal,https://kworb.net/spotify/artist/0XwVARXT135rw8lyw1EeWP_albums.html,"20,310,299","-9,195",220,"24,683,573"
400,Imogen Heap,https://kworb.net/spotify/artist/6Xb4ezwoAQC4516kI89nWz_albums.html,"20,304,517",91,312,"21,646,490"
401,MC Ryan SP,https://kworb.net/spotify/artist/75i9GaW2MJUgt4BkdUnuUY_albums.html,"20,245,648","95,621",349,"20,245,648"
402,Labrinth,https://kworb.net/spotify/artist/2feDdbD5araYcm6JhFHHw7_albums.html,"20,238,244","10,048",67,"36,829,106"
403,YoungBoy Never Broke Again,https://kworb.net/spotify/artist/7wlFDEWiM5OoIAt8RSli8b_albums.html,"20,235,340","-45,943",288,"21,034,317"
404,Vishal Dadlani,https://kworb.net/spotify/artist/6CXEwIaXYfVJ84biCxqc9k_albums.html,"20,213,972","113,890",307,"20,213,972"
405,Lil Peep,https://kworb.net/spotify/artist/2kCcBybjl3SAtIcwdWpUe3_albums.html,"20,201,015","-34,510",337,"21,168,577"
406,Chase Atlantic,https://kworb.net/spotify/artist/7cYEt1pqMgXJdq00hAwVpT_albums.html,"20,179,853","-12,252",263,"23,118,141"
407,Sech,https://kworb.net/spotify/artist/77ziqFxp5gaInVrF2lj4ht_albums.html,"20,174,832","1,355",174,"23,591,625"
408,B.o.B,https://kworb.net/spotify/artist/5ndkK3dpZLKtBklKjxNQwT_albums.html,"20,130,272","-44,624",312,"21,112,481"
409,Daya,https://kworb.net/spotify/artist/6Dd3NScHWwnW6obMFbl1BH_albums.html,"20,123,104","-89,989",340,"20,577,239"
410,Grupo Firme,https://kworb.net/spotify/artist/1dKdetem2xEmjgvyymzytS_albums.html,"20,089,036","93,812",257,"22,421,731"
411,Calum Scott,https://kworb.net/spotify/artist/6ydoSd3N2mwgwBHtF6K7eX_albums.html,"20,086,392","-37,133",131,"28,676,261"
412,Coolio,https://kworb.net/spotify/artist/3y24n3XhZ96wgwRXjvS17T_albums.html,"20,004,378","-31,574",367,"20,707,933"
413,Yandel,https://kworb.net/spotify/artist/0eHQ9o50hj6ZDNBt6Ys1sD_albums.html,"19,936,344","-1,343",126,"27,875,326"
414,Rahat Fateh Ali Khan,https://kworb.net/spotify/artist/3OLGltG8UPIea8sA4w0yg0_albums.html,"19,877,859","-9,244",409,"19,887,103"
415,Marco Antonio SolÃ­s,https://kworb.net/spotify/artist/3tJnB0s6c3oXPq1SCCavnd_albums.html,"19,867,182","-111,582",354,"21,194,355"
416,The Offspring,https://kworb.net/spotify/artist/5LfGQac0EIXyAN8aUwmNAQ_albums.html,"19,857,704","-51,627",309,"21,326,758"
417,Sean Kingston,https://kworb.net/spotify/artist/6S0dmVVn4udvppDhZIWxCr_albums.html,"19,845,861","-69,945",370,"20,710,779"
418,DJ Khaled,https://kworb.net/spotify/artist/0QHgL1lAIqAw0HtD7YldmP_albums.html,"19,839,273","-12,464",124,"29,389,696"
419,Banda MS de Sergio LizÃ¡rraga,https://kworb.net/spotify/artist/2C6i0I5RiGzDKN9IAF8reh_albums.html,"19,778,555","1,267",393,"19,991,123"
420,Brent Faiyaz,https://kworb.net/spotify/artist/3tlXnStJ1fFhdScmQeLpuG_albums.html,"19,778,386","-14,515",192,"25,902,758"
421,Mora,https://kworb.net/spotify/artist/0Q8NcsJwoCbZOHHW63su5S_albums.html,"19,765,687","-31,363",151,"27,760,085"
422,Led Zeppelin,https://kworb.net/spotify/artist/36QJpDe2go2KgaRleHCDTp_albums.html,"19,728,256","38,847",294,"21,370,406"
423,The Cure,https://kworb.net/spotify/artist/7bu3H8JO7d0UbMoVzbo70s_albums.html,"19,696,698","-2,226",354,"19,787,965"
424,Marc Anthony,https://kworb.net/spotify/artist/4wLXwxDeWQ8mtUIRPxGiD6_albums.html,"19,686,239","-26,901",332,"21,801,177"
425,Dave,https://kworb.net/spotify/artist/6Ip8FS7vWT1uKkJSweANQK_albums.html,"19,652,998","-47,277",135,"29,100,809"
426,Shaboozey,https://kworb.net/spotify/artist/3y2cIKLjiOlp1Np37WiUdH_albums.html,"19,639,780","-73,465",110,"35,811,664"
427,Anuv Jain,https://kworb.net/spotify/artist/4gdMJYnopf2nEUcanAwstx_albums.html,"19,630,695","-20,234",403,"19,873,092"
428,Foreigner,https://kworb.net/spotify/artist/6IRouO5mvvfcyxtPDKMYFN_albums.html,"19,613,570","11,714",396,"19,768,020"
429,Marvin Gaye,https://kworb.net/spotify/artist/3koiLjNrgRTNbOwViDipeA_albums.html,"19,597,349","39,012",243,"22,903,088"
430,Xavi,https://kworb.net/spotify/artist/3Me35AWHCGqW4sZ7bWWJt1_albums.html,"19,595,110","-17,507",129,"31,501,727"
431,MC Meno K,https://kworb.net/spotify/artist/1CbQrKvCpEnekM3QMGJtXK_albums.html,"19,593,560","73,348",431,"19,593,560"
432,Prince Royce,https://kworb.net/spotify/artist/3MHaV05u0io8fQbZ2XPtlC_albums.html,"19,588,613","352,373",339,"19,588,613"
433,Dido,https://kworb.net/spotify/artist/2mpeljBig2IXLXRAFO9AAs_albums.html,"19,585,460","51,257",307,"21,688,560"
434,Kunaal Vermaa,https://kworb.net/spotify/artist/52XgeWw24o4klNdfwvB0Vx_albums.html,"19,563,118","-16,313",417,"19,705,165"
435,Rema,https://kworb.net/spotify/artist/46pWGuE3dSwY3bMMXGBvVS_albums.html,"19,535,993",-317,60,"40,010,586"
436,Train,https://kworb.net/spotify/artist/3FUY2gzHeIiaesXtOAdB7A_albums.html,"19,534,654","176,110",171,"29,211,060"
437,Lil Tecca,https://kworb.net/spotify/artist/4Ga1P7PMIsmqEZqhYZQgDo_albums.html,"19,434,634","-17,775",176,"29,777,553"
438,JID,https://kworb.net/spotify/artist/6U3ybJ9UHNKEdsH7ktGBZ7_albums.html,"19,421,231","-58,298",100,"34,163,239"
439,Glass Animals,https://kworb.net/spotify/artist/4yvcSjfu4PC0CYQyLy4wSq_albums.html,"19,352,296","6,829",132,"28,077,809"
440,benny blanco,https://kworb.net/spotify/artist/5CiGnKThu5ctn9pBxv7DGa_albums.html,"19,299,545","18,804",99,"37,348,214"
441,Diljit Dosanjh,https://kworb.net/spotify/artist/2FKWNmZWDBZR4dE5KX4plR_albums.html,"19,221,780","-13,375",247,"23,839,106"
442,Lata Mangeshkar,https://kworb.net/spotify/artist/61JrslREXq98hurYL2hYoc_albums.html,"19,186,956","14,896",429,"19,186,956"
443,Natasha Bedingfield,https://kworb.net/spotify/artist/7o95ZoZt5ZYn31e9z1Hc0a_albums.html,"19,119,408","-40,759",165,"28,725,197"
444,Skrillex,https://kworb.net/spotify/artist/5he5w2lnU9x7JFhnwcekXX_albums.html,"19,091,475","-64,033",175,"23,635,431"
445,Andy Williams,https://kworb.net/spotify/artist/4sj6D0zlMOl25nprDJBiU9_albums.html,"19,088,271","1,571,836",51,"53,944,529"
446,Anu Malik,https://kworb.net/spotify/artist/71hjb5G92mGoKRSAW3Cj00_albums.html,"19,076,051","27,855",432,"19,192,760"
447,Myles Smith,https://kworb.net/spotify/artist/3bO19AOone0ubCsfDXDtYt_albums.html,"19,060,352","-50,452",170,"28,960,193"
448,Ayra Starr,https://kworb.net/spotify/artist/3ZpEKRjHaHANcpk10u6Ntq_albums.html,"19,013,957","-42,717",134,"32,190,133"
449,Offset,https://kworb.net/spotify/artist/4DdkRBBYG6Yk9Ka8tdJ9BW_albums.html,"18,996,877","-109,683",183,"25,315,155"
450,AP Dhillon,https://kworb.net/spotify/artist/6LEG9Ld1aLImEFEVHdWNSB_albums.html,"18,960,201","1,694",394,"19,390,885"
451,Yahritza Y Su Esencia,https://kworb.net/spotify/artist/51ZSh80McCt7vbqHouzW0A_albums.html,"18,954,220","420,283",424,"18,954,220"
452,Kausar Munir,https://kworb.net/spotify/artist/3GBSge8pq7mpezUQl0GAOA_albums.html,"18,921,603","-54,227",311,"21,771,072"
453,Rochak Kohli,https://kworb.net/spotify/artist/3dN9MQpjIyNxyeRfz4EDZe_albums.html,"18,880,519","-10,356",402,"19,904,963"
454,Dominic Fike,https://kworb.net/spotify/artist/6USv9qhCn6zfxlBQIYJ9qs_albums.html,"18,864,210","65,035",193,"26,663,756"
455,Stephen Sanchez,https://kworb.net/spotify/artist/5XKFrudbV4IiuE5WuTPRmT_albums.html,"18,820,223","53,743",82,"34,322,910"
456,Juanes,https://kworb.net/spotify/artist/0UWZUmn7sybxMCqrw9tGa7_albums.html,"18,711,076","65,001",332,"19,298,882"
457,Alessia Cara,https://kworb.net/spotify/artist/2wUjUUtkb5lvLKcGKsKqsR_albums.html,"18,684,985","78,174",227,"25,204,710"
458,The Fray,https://kworb.net/spotify/artist/0zOcE3mg9nS6l3yxt1Y0bK_albums.html,"18,676,155","-105,500",378,"20,473,975"
459,Martin Garrix,https://kworb.net/spotify/artist/60d24wfXkVzDSfLS6hyCjZ_albums.html,"18,657,257","-42,448",175,"23,962,214"
460,S. P. Balasubrahmanyam,https://kworb.net/spotify/artist/2ae6PxICSOZHvjqiCcgon8_albums.html,"18,657,098","-6,841",440,"19,076,170"
461,Jason Mraz,https://kworb.net/spotify/artist/4phGZZrJZRo4ElhRtViYdl_albums.html,"18,651,274","-37,510",282,"21,336,382"
462,Yan Block,https://kworb.net/spotify/artist/6TKygPpVT29oGUogu4J9Ec_albums.html,"18,633,193","23,215",460,"18,676,502"
463,GIMS,https://kworb.net/spotify/artist/0GOx72r5AAEKRGQFn3xqXK_albums.html,"18,629,522","-1,188",416,"18,834,952"
464,L.V.,https://kworb.net/spotify/artist/2LhsePRtgCo4THVKULQBL7_albums.html,"18,601,021","-25,485",433,"19,252,969"
465,The Lumineers,https://kworb.net/spotify/artist/16oZKvXb6WkQlVAjwo2Wbg_albums.html,"18,601,017","11,022",165,"28,855,344"
466,Annie Lennox,https://kworb.net/spotify/artist/5MspMQqdVbdwP6ax3GXqum_albums.html,"18,550,604","-412,266",301,"22,105,566"
467,My Chemical Romance,https://kworb.net/spotify/artist/7FBcuc1gsnv6Y1nwFtNRCb_albums.html,"18,516,195","-30,564",389,"20,474,332"
468,Grupo Menos Ã Mais,https://kworb.net/spotify/artist/6vTqEFbTtTRJsuIpzZgjxi_albums.html,"18,489,869","17,271",435,"18,704,364"
469,Bill Withers,https://kworb.net/spotify/artist/1ThoqLcyIYvZn7iWbj8fsj_albums.html,"18,427,649","20,616",219,"25,445,001"
470,Kapo,https://kworb.net/spotify/artist/3UTF2no3muGdiFXVujl94i_albums.html,"18,397,917","-66,415",271,"22,915,853"
471,David Bowie,https://kworb.net/spotify/artist/0oSGxfWSnnOXhD2fKuz2Gy_albums.html,"18,365,136","-57,814",317,"20,160,489"
472,Amaal Mallik,https://kworb.net/spotify/artist/76fuWYgIf3TVIopTs3vaJ6_albums.html,"18,346,521","49,172",390,"19,443,427"
473,Lil Nas X,https://kworb.net/spotify/artist/7jVv8c5Fj3E9VhNjxT4snq_albums.html,"18,330,650","-18,674",61,"37,597,256"
474,Tulsi Kumar,https://kworb.net/spotify/artist/0T1CMVkqffHlqEk4BcAph1_albums.html,"18,311,970","-13,211",346,"20,616,552"
475,Dei V,https://kworb.net/spotify/artist/2YRyPiW98bpkARAS4B3OQP_albums.html,"18,309,531","-82,914",155,"29,780,833"
476,Sexyy Red,https://kworb.net/spotify/artist/3DbwFQlvLxRSi2uX8mf81A_albums.html,"18,289,379","-85,276",105,"36,995,746"
477,Justin Quiles,https://kworb.net/spotify/artist/14zUHaJZo1mnYtn6IBRaRP_albums.html,"18,278,061","6,974",223,"21,581,896"
478,Troye Sivan,https://kworb.net/spotify/artist/3WGpXCj9YhhfX11TToZcXP_albums.html,"18,274,298","-40,755",107,"32,443,596"
479,CeeLo Green,https://kworb.net/spotify/artist/5nLYd9ST4Cnwy6NHaCxbj8_albums.html,"18,268,441","78,271",469,"18,309,150"
480,Jonita Gandhi,https://kworb.net/spotify/artist/00sCATpEvwH48ays7PlQFU_albums.html,"18,248,961","52,568",337,"18,322,100"
481,Mc Rodrigo do CN,https://kworb.net/spotify/artist/449rEPoJUfZNnXX9UnUUbi_albums.html,"18,243,852","50,716",473,"18,243,852"
482,Mc Jhey,https://kworb.net/spotify/artist/34giN3qeTOdgDSJIdtIMdm_albums.html,"18,228,895","-4,490",450,"18,841,721"
483,W Sound,https://kworb.net/spotify/artist/5uwa6tAMMfNbBFIHiI6NV4_albums.html,"18,169,352","13,734",217,"26,991,606"
484,PinkPantheress,https://kworb.net/spotify/artist/78rUTD7y6Cy67W1RVzYs7t_albums.html,"18,162,731","-119,324",60,"39,844,680"
485,De La Ghetto,https://kworb.net/spotify/artist/3EiLUeyEcA6fbRPSHkG5kb_albums.html,"18,092,089","-37,451",238,"21,703,557"
486,Jeremih,https://kworb.net/spotify/artist/3KV3p5EY4AvKxOlhGHORLg_albums.html,"18,084,224","-12,450",443,"18,169,065"
487,Cyndi Lauper,https://kworb.net/spotify/artist/2BTZIqw0ntH9MvilQ3ewNY_albums.html,"18,083,152","41,843",214,"25,807,659"
488,Jaani,https://kworb.net/spotify/artist/5gZhfbckaWo89OzDSk3gdT_albums.html,"18,069,553","30,268",319,"21,270,757"
489,NF,https://kworb.net/spotify/artist/6fOMl44jA4Sp5b9PpYCkzz_albums.html,"18,020,313","160,709",275,"19,447,227"
490,Lauv,https://kworb.net/spotify/artist/5JZ7CnR6gTvEMKX4g70Amv_albums.html,"18,015,707","-2,427",257,"22,804,645"
491,Christina Perri,https://kworb.net/spotify/artist/7H55rcKCfwqkyDFH9wpKM6_albums.html,"18,006,338","71,674",424,"18,006,338"
492,Arcane,https://kworb.net/spotify/artist/57nPqD7z62gDdq37US9XJR_albums.html,"18,005,497",737,132,"33,507,367"
493,Sajid-Wajid,https://kworb.net/spotify/artist/3qdu3XhzSzkRhbwdFKnSuw_albums.html,"18,001,782","43,144",478,"18,001,782"
494,Henrique & Juliano,https://kworb.net/spotify/artist/3p7PcrEHaaKLJnPUGOtRlT_albums.html,"17,951,712","9,363",461,"18,043,242"
495,Eladio Carrion,https://kworb.net/spotify/artist/5XJDexmWFLWOkjOEjOVX3e_albums.html,"17,950,747","92,226",156,"26,738,598"
496,Badshah,https://kworb.net/spotify/artist/0y59o4v8uw5crbN9M3JiL1_albums.html,"17,927,488","-16,980",273,"23,042,104"
497,JosÃ© Feliciano,https://kworb.net/spotify/artist/7K78lVZ8XzkjfRSI7570FF_albums.html,"17,927,194","1,190,981",62,"50,336,064"
498,Muse,https://kworb.net/spotify/artist/12Chz98pHFMPJEknJQMWvI_albums.html,"17,872,145","-23,609",396,"19,365,096"
499,Scorpions,https://kworb.net/spotify/artist/27T030eWyCQRmDyuvr1kxY_albums.html,"17,864,817","78,648",499,"17,864,817"
500,JuliÃ³n Ãlvarez y su NorteÃ±o Banda,https://kworb.net/spotify/artist/1bfl0AU8SqmLkElptOprhC_albums.html,"17,852,260","22,262",397,"18,790,693"
501,Roddy Ricch,https://kworb.net/spotify/artist/757aE44tKEUQEqRuT6GnEB_albums.html,"17,810,971","39,712",205,"23,016,594"
502,Bryant Myers,https://kworb.net/spotify/artist/6w9ToX5slZ4uIdmD17hJ3c_albums.html,"17,810,355","-17,114",341,"18,758,660"
503,Alejandro FernÃ¡ndez,https://kworb.net/spotify/artist/6sq1yF0OZEWA4xoXVKW1L9_albums.html,"17,787,670","-33,603",404,"18,505,932"
504,WizTheMc,https://kworb.net/spotify/artist/3ebS2RuCq8QeLyndUDmgB5_albums.html,"17,785,978","-37,557",191,"29,814,765"
505,Hotel Ugly,https://kworb.net/spotify/artist/35WVTyRnKAoaGExqgktVyb_albums.html,"17,770,883","48,408",256,"23,321,907"
506,Neeti Mohan,https://kworb.net/spotify/artist/3ZxZ03fj3tXBZHZWzvaLSM_albums.html,"17,746,586","1,331",389,"19,101,932"
507,Lenny TavÃ¡rez,https://kworb.net/spotify/artist/1pQWsZQehhS4wavwh7Fnxd_albums.html,"17,695,324","46,646",278,"22,544,589"
508,Talwiinder,https://kworb.net/spotify/artist/6QoCrBHsojKnOrsGNfRcTN_albums.html,"17,659,563","226,714",508,"17,659,563"
509,Bon Iver,https://kworb.net/spotify/artist/4LEiUm1SRbFMgfqnQTwUbQ_albums.html,"17,645,026","-50,733",287,"21,981,333"
510,League of Legends,https://kworb.net/spotify/artist/47mIJdHORyRerp4os813jD_albums.html,"17,578,449","-14,559",226,"26,494,221"
511,El Bogueto,https://kworb.net/spotify/artist/3S9Hg7sRKhmtWunFZ2yAYP_albums.html,"17,558,367","183,874",511,"17,558,367"
512,Jonas Blue,https://kworb.net/spotify/artist/1HBjj22wzbscIZ9sEb5dyf_albums.html,"17,542,103","39,954",226,"22,821,691"
513,Kate Bush,https://kworb.net/spotify/artist/1aSxMhuvixZ8h9dK9jIDwL_albums.html,"17,503,234","370,306",424,"17,503,234"
514,Lil Durk,https://kworb.net/spotify/artist/3hcs9uc56yIGFCSy9leWe7_albums.html,"17,475,278","1,658",92,"34,773,282"
515,Maria Becerra,https://kworb.net/spotify/artist/1DxLCyH42yaHKGK3cl5bvG_albums.html,"17,449,976","-7,569",159,"26,919,900"
516,BjÃ¶rk,https://kworb.net/spotify/artist/7w29UYBi0qsHi5RTcv3lmA_albums.html,"17,418,344","-364,659",445,"19,038,208"
517,Ricky Martin,https://kworb.net/spotify/artist/7slfeZO9LsJbWgpkIoXBUJ_albums.html,"17,377,983","-42,592",365,"18,445,683"
518,Kailash Kher,https://kworb.net/spotify/artist/4oVMLzAqW6qhRpZWt8fNw4_albums.html,"17,373,126","-3,887",516,"17,381,973"
519,Julieta Venegas,https://kworb.net/spotify/artist/2QWIScpFDNxmS6ZEMIUvgm_albums.html,"17,335,722","37,940",376,"19,459,228"
520,Calle 24,https://kworb.net/spotify/artist/6dLuQ5qXxIuWc5urxfIiZR_albums.html,"17,320,835","-47,144",347,"18,990,432"
521,bees & honey,https://kworb.net/spotify/artist/2OFij1ppCwYFCOTq7vzafi_albums.html,"17,298,914","-40,180",190,"29,859,569"
522,LE SSERAFIM,https://kworb.net/spotify/artist/4SpbR6yFEvexJuaBpgAU5p_albums.html,"17,279,976","-35,946",476,"17,473,362"
523,Clairo,https://kworb.net/spotify/artist/3l0CmX0FuQjFxr8SK7Vqag_albums.html,"17,276,903","2,384",337,"20,395,711"
524,girl in red,https://kworb.net/spotify/artist/3uwAm6vQy7kWPS2bciKWx9_albums.html,"17,272,617","-253,518",262,"23,016,471"
525,Dean Lewis,https://kworb.net/spotify/artist/3QSQFmccmX81fWCUSPTS7y_albums.html,"17,217,208","-10,612",266,"19,801,720"
526,Noah Cyrus,https://kworb.net/spotify/artist/55fhWPvDiMpLnE4ZzNXZyW_albums.html,"17,210,547","-11,090",339,"20,615,213"
527,Three Days Grace,https://kworb.net/spotify/artist/2xiIXseIJcq3nG7C8fHeBj_albums.html,"17,209,080","-12,714",468,"17,879,276"
528,De La Rose,https://kworb.net/spotify/artist/54seKvtsZauR1iauN0ptpo_albums.html,"17,186,776","-56,946",385,"19,272,035"
529,Ray Dalton,https://kworb.net/spotify/artist/4e0nWw2r4BoQSKPQ2zpU13_albums.html,"17,184,049","-41,562",277,"22,437,225"
530,Disturbed,https://kworb.net/spotify/artist/3TOqt5oJwL9BE2NG9MEwDa_albums.html,"17,161,708","-63,911",286,"22,402,786"
531,blink-182,https://kworb.net/spotify/artist/6FBDaR13swtiWwGhX1WQsP_albums.html,"17,160,569","-13,368",268,"22,103,116"
532,Carly Rae Jepsen,https://kworb.net/spotify/artist/6sFIWsNpZYqfjUpaCgueju_albums.html,"17,074,194","28,679",317,"18,869,973"
533,Los Ãngeles Azules,https://kworb.net/spotify/artist/0ZCO8oVkMj897cKgFH7fRW_albums.html,"17,061,979","-34,397",374,"19,765,045"
534,Ruth B.,https://kworb.net/spotify/artist/2WzaAvm2bBCf4pEhyuDgCY_albums.html,"17,059,698","11,969",224,"23,065,545"
535,TINI,https://kworb.net/spotify/artist/7vXDAI8JwjW531ouMGbfcp_albums.html,"17,043,198","-76,599",290,"26,064,686"
536,Ikky,https://kworb.net/spotify/artist/3nqS8jzqmsPKFJTp0BOIel_albums.html,"17,031,902","28,840",536,"17,031,902"
537,Rvssian,https://kworb.net/spotify/artist/1fctva4kpRbg2k3v7kwRuS_albums.html,"17,030,686","-46,245",180,"27,438,055"
538,Gym Class Heroes,https://kworb.net/spotify/artist/4IJczjB0fJ04gs4uvP0Fli_albums.html,"17,029,375","-22,570",441,"17,428,288"
539,Kacey Musgraves,https://kworb.net/spotify/artist/70kkdajctXSbqSMJbQO424_albums.html,"17,016,229","10,049",182,"27,365,334"
540,Hariharan,https://kworb.net/spotify/artist/2NoJ7NuNs9nyj8Thoh1kbu_albums.html,"17,003,401","12,941",537,"17,003,401"
541,Dolly Parton,https://kworb.net/spotify/artist/32vWCbZh0xZ4o9gkz4PsEU_albums.html,"16,985,732","201,384",245,"26,134,547"
542,A Boogie Wit da Hoodie,https://kworb.net/spotify/artist/31W5EY0aAly4Qieq6OFu6I_albums.html,"16,969,505","-20,742",213,"22,882,543"
543,Macklemore & Ryan Lewis,https://kworb.net/spotify/artist/5BcAKTbp20cv7tC5VqPFoC_albums.html,"16,937,323","-47,388",190,"25,456,801"
544,AlemÃ¡n,https://kworb.net/spotify/artist/4QFG9KrGWEbr6hNA58CAqE_albums.html,"16,932,393","-46,750",268,"23,547,346"
545,Rex Orange County,https://kworb.net/spotify/artist/7pbDxGE6nQSZVfiFdq9lOL_albums.html,"16,927,394","2,468",336,"20,643,088"
546,Deftones,https://kworb.net/spotify/artist/6Ghvu1VvMGScGpOUJBAHNH_albums.html,"16,891,271","-26,535",451,"18,168,600"
547,DJ Japa NK,https://kworb.net/spotify/artist/1bpnl8qbR9GxmiNlkEufW6_albums.html,"16,889,434","88,261",547,"16,889,434"
548,Sayfalse,https://kworb.net/spotify/artist/6s4LSwgbzTAfnN6OUfegJB_albums.html,"16,865,279","9,804",526,"17,104,132"
549,The 1975,https://kworb.net/spotify/artist/3mIj9lX2MWuHmhNCA7LSCW_albums.html,"16,864,233","14,843",341,"18,828,760"
550,Gotye,https://kworb.net/spotify/artist/2AsusXITU8P25dlRNhcAbG_albums.html,"16,844,344","26,069",367,"18,956,932"
551,GloRilla,https://kworb.net/spotify/artist/2qoQgPAilErOKCwE2Y8wOG_albums.html,"16,831,379","-74,989",166,"28,822,517"
552,Tove Lo,https://kworb.net/spotify/artist/4NHQUGzhtTLFvgF5SZesLK_albums.html,"16,823,136","4,815",321,"16,846,143"
553,Danger Mouse,https://kworb.net/spotify/artist/2dBj3prW7gP9bCCOIQeDUf_albums.html,"16,816,914","55,368",523,"17,141,937"
554,Stromae,https://kworb.net/spotify/artist/5j4HeCoUlzhfWtjAfM1acR_albums.html,"16,755,854","4,822",249,"25,659,827"
555,Noriel,https://kworb.net/spotify/artist/3RtNN1VnooWEn3KQk03DUL_albums.html,"16,751,443","-53,802",526,"17,090,697"
556,Jeet Gannguli,https://kworb.net/spotify/artist/2kkQthS9OLpK4UqNWYqoVl_albums.html,"16,750,407","17,383",491,"17,785,105"
557,Joan Sebastian,https://kworb.net/spotify/artist/7FsRH5bw8iWpSbMX1G7xf1_albums.html,"16,746,703","-27,421",554,"16,786,548"
558,Black Sabbath,https://kworb.net/spotify/artist/5M52tdBnJaKSvOpJGz8mfZ_albums.html,"16,727,849","-84,592",173,"31,120,876"
559,Big Sean,https://kworb.net/spotify/artist/0c173mlxpT3dSFRgMO8XPh_albums.html,"16,706,446","-63,337",166,"29,499,746"
560,KISS,https://kworb.net/spotify/artist/07XSN3sPlIlB2L2XNcTwJw_albums.html,"16,688,399","-42,050",472,"18,269,205"
561,Pop Smoke,https://kworb.net/spotify/artist/0eDvMgVFoNV3TpwtrVCoTj_albums.html,"16,681,314",215,162,"25,280,553"
