rank,artist_name,track_name,daily_streams,streams_plus,seven_day,seven_day_plus,total_streams,artist_url,track_url
106,Tame Impala,The Less I Know The Better,"444,692","-8,883","2,901,983","+100,740","291,778,114",https://kworb.net/spotify/artist/5INjqkS1o8h1imAzPqGZBb_albums.html,https://kworb.net/spotify/track/6K4t31amVTZDgR3sKmwUJJ.html
107,Kendrick Lamar,All The Stars (w/ SZA),"443,410","+26,240","2,538,768","+125,982","600,772,487",https://kworb.net/spotify/artist/2YZyLoL8N0Wb9xBt1NhZWg_albums.html,https://kworb.net/spotify/track/3GCdLUSnKSMJhs4Tj6CV3s.html
108,Conan Gray,Heather,"441,378","-185,138","1,067,894","+441,378","228,777,564",https://kworb.net/spotify/artist/4Uc8Dsxct0oMqx0P6i60ea_albums.html,https://kworb.net/spotify/track/4xqrdfXkTW4T0RauPLv3WA.html
109,Taylor Swift,Elizabeth Taylor,"439,459","-8,231","2,797,558","+21,867","91,736,147",https://kworb.net/spotify/artist/06HL4z0CvFAxyc27GXpf02_albums.html,https://kworb.net/spotify/track/1jgTiNob5cVyXeJ3WgX5bL.html
110,YoungBoy Never Broke Again,Nevada,"436,073","+7,555","2,684,542","+85,001","33,843,480",https://kworb.net/spotify/artist/7wlFDEWiM5OoIAt8RSli8b_albums.html,https://kworb.net/spotify/track/2cEnKRR4dYBB2VA1mjlb1z.html
111,Kendrick Lamar,Not Like Us,"434,979","+50,885","1,995,478","+135,785","676,439,488",https://kworb.net/spotify/artist/2YZyLoL8N0Wb9xBt1NhZWg_albums.html,https://kworb.net/spotify/track/6AI3ezQ4o3HUoP6Dhudph3.html
112,Bad Bunny,NUEVAYoL,"434,870","+51,161","818,579","+141,762","161,089,224",https://kworb.net/spotify/artist/4q3ewBCX7sLwd24euuV69X_albums.html,https://kworb.net/spotify/track/5TFD2bmFKGhoCRbX61nXY5.html
113,"Tyler, The Creator",See You Again (w/ Kali Uchis),"428,599","+39,081","2,556,499","+112,363","860,014,220",https://kworb.net/spotify/artist/4V8LLVI7PbaPR0K2TGSxFF_albums.html,https://kworb.net/spotify/track/7KA4W4McWYRpgf0fWsJZWB.html
114,She & Him,I Thought I Saw Your Face Today,"428,265","+33,060","2,248,477","+428,265","2,248,477",https://kworb.net/spotify/artist/3CIRif6ZAedT7kZSPvj2A4_albums.html,https://kworb.net/spotify/track/0myRViRgmQ3J8izICXEAVO.html
115,Olivia Dean,Let Alone The One You Love,"427,963","-2,108","2,761,708","+37,611","17,672,753",https://kworb.net/spotify/artist/00x1fYSGhdqScXBRpSj3DW_albums.html,https://kworb.net/spotify/track/3Vd4fHzwS6pBS3muymjiDi.html
116,Pentatonix,Hallelujah,"424,307","+5,368","2,812,880","+157,495","61,776,380",https://kworb.net/spotify/artist/26AHtbjWKiwYzsoGoUZq53_albums.html,https://kworb.net/spotify/track/550rQQCGkrTzvp4SfpOPzx.html
117,Kehlani,Folded,"422,741","+8,928","2,597,089","+77,029","48,847,835",https://kworb.net/spotify/artist/0cGUm45nv7Z6M6qdXYQGTX_albums.html,https://kworb.net/spotify/track/0bxPRWprUVpQK0UFcddkrA.html
118,Chris Stapleton,You Should Probably Leave,"421,716","+5,402","2,640,623","+113,897","345,358,331",https://kworb.net/spotify/artist/4YLtscXsxbVgi031ovDDdh_albums.html,https://kworb.net/spotify/track/2UikqkwBv7aIvlixeVXHWt.html
119,The Police,Every Breath You Take,"421,709","-4,773","2,735,731","+77,157","33,934,564",https://kworb.net/spotify/artist/5NGO30tJxFlKixkPSgXcFE_albums.html,https://kworb.net/spotify/track/1JSTJqkT5qHq8MDJnJbRE1.html
120,RUMI,"Free (w/ Jinu, Ejae, Andrew Choi, KPop Demon Hunters Cast)","420,826","+12,177","2,717,408","+72,161","120,887,025",https://kworb.net/spotify/artist/5sUZGmvurxH1pOXNabE3yJ_albums.html,https://kworb.net/spotify/track/5DxDLsW6PsLz5gkwC7Mk5S.html
121,BigXthaPlug,Hell At Night (w/ Ella Langley),"418,925","-1,137","2,554,710","+26,082","43,605,811",https://kworb.net/spotify/artist/6qxpnaukVayrQn6ViNvu9I_albums.html,https://kworb.net/spotify/track/6r1lboTadi5swMquaAWDzh.html
122,EsDeeKid,Phantom (w/ Rico Ace),"416,032","-7,587","2,808,043","+72,742","6,329,038",https://kworb.net/spotify/artist/0EyhkwP3UnwGFBy6xwKjSy_albums.html,https://kworb.net/spotify/track/57Z6TJCTMACXxdrcwZ3Zvf.html
123,The Jackson 5,I Saw Mommy Kissing Santa Claus,"415,067","-1,044","2,848,188","+149,460","72,372,858",https://kworb.net/spotify/artist/2iE18Oxc8YSumAU232n4rW_albums.html,https://kworb.net/spotify/track/3lkYS3iMpWMVpaJ0yJAFrJ.html
124,Shaboozey,A Bar Song (Tipsy),"413,176","+40,127","2,438,024","-8,507","625,327,029",https://kworb.net/spotify/artist/3y2cIKLjiOlp1Np37WiUdH_albums.html,https://kworb.net/spotify/track/5fZJQrFKWQLb7FpJXZ1g7K.html
125,Fleetwood Mac,The Chain - 2004 Remaster,"409,665","+15,450","2,529,607","+96,055","67,872,820",https://kworb.net/spotify/artist/08GQAI4eElDnROBrJRGE0X_albums.html,https://kworb.net/spotify/track/5e9TFTbltYBg2xThimr0rU.html
126,Tate McRae,NOBODY'S GIRL,"409,149","-37,772","3,080,893","-118,237","8,723,181",https://kworb.net/spotify/artist/45dkTj5sMRSjrmBSBeiHym_albums.html,https://kworb.net/spotify/track/3B2ZpJeewPvhAkjXtTkdtJ.html
127,Gorillaz,Feel Good Inc,"409,107","+21,396","2,588,872","+84,859","138,169,683",https://kworb.net/spotify/artist/3AA28KZvwAUcZuOKwyblJQ_albums.html,https://kworb.net/spotify/track/0d28khcov6AiegSCpG5TuT.html
128,The Red Clay Strays,Wondering Why,"408,050","+36,135","2,342,846","+80,725","245,491,242",https://kworb.net/spotify/artist/6IKlXZEFOvk9itrP1s0knJ_albums.html,https://kworb.net/spotify/track/1HbzxLqpNVPdiBXvpC7Ovb.html
129,Jonas Brothers,Like It's Christmas,"408,015","+1,853","2,762,390","+408,015","51,709,029",https://kworb.net/spotify/artist/7gOdHgIoIKoe4i9Tta6qdD_albums.html,https://kworb.net/spotify/track/1OjmlSFuzYflWjSMTCyTJv.html
130,KATSEYE,Gabriela,"407,546","-17,949","2,823,439","-31,123","81,090,915",https://kworb.net/spotify/artist/3c0gDdb9lhnHGFtP4prQpn_albums.html,https://kworb.net/spotify/track/1xOqGUkyxGQRdCvGpvWKmL.html
131,Laufey,From The Start,"405,545","+15,847","2,568,025","+51,530","237,621,334",https://kworb.net/spotify/artist/7gW0r5CkdEUMm42w9XpyZO_albums.html,https://kworb.net/spotify/track/43iIQbw5hx986dUEZbr3eN.html
132,Hozier,Too Sweet,"402,868","+1,813","2,008,533","+132,140","528,932,695",https://kworb.net/spotify/artist/2FXC3k01G6Gw61bmprjgqS_albums.html,https://kworb.net/spotify/track/19XpFsce28aByvCC4g89tJ.html
133,EsDeeKid,4 Raws,"401,890","-12,773","2,749,724","+8,317","6,207,541",https://kworb.net/spotify/artist/0EyhkwP3UnwGFBy6xwKjSy_albums.html,https://kworb.net/spotify/track/554qQSs9lpRVq6TlaaiIKT.html
134,Gayla Peevey,I Want a Hippopotamus for Christmas (Hippo the Hero),"400,341","+14,964","2,710,480","+400,341","33,437,955",https://kworb.net/spotify/artist/1suIIDedjFJRuu8k7b55hZ_albums.html,https://kworb.net/spotify/track/5P8Xvy5tzhmfyfA6GplQ8h.html
135,Noah Kahan,Stick Season,"399,725",+788,"2,425,614","-38,415","717,515,441",https://kworb.net/spotify/artist/2RQXRUsr4IW1f3mKyKsy4B_albums.html,https://kworb.net/spotify/track/0mflMxspEfB0VbI1kyLiAv.html
136,Tate McRae,Revolving door,"398,695","+10,642","2,041,111","+107,014","118,829,307",https://kworb.net/spotify/artist/45dkTj5sMRSjrmBSBeiHym_albums.html,https://kworb.net/spotify/track/541sN2qNfIlllGn9nGOQoC.html
137,J. Cole,No Role Modelz,"398,327","-33,221","2,501,882","+88,852","1,230,859,503",https://kworb.net/spotify/artist/6l3HvQ5sa6mXTsMTB19rO5_albums.html,https://kworb.net/spotify/track/68Dni7IE4VyPkTOH9mRWHr.html
138,Sabrina Carpenter,When Did You Get Hot?,"397,771","-8,783","2,587,585","+30,106","70,500,923",https://kworb.net/spotify/artist/74KM79TiuVKeVCqs8QtB0B_albums.html,https://kworb.net/spotify/track/0je57Uq5eTk1wrPzn9sWbl.html
139,HUNTR/X,"Takedown (w/ Ejae, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast)","396,267","+15,838","2,612,482","+30,099","121,374,206",https://kworb.net/spotify/artist/2yNNYQBChuox9A5Ka93BIn_albums.html,https://kworb.net/spotify/track/0MHStU0muAIEMbwdnebYu2.html
140,Childish Gambino,Les,"394,167","-18,733","2,592,754","+70,956","79,107,327",https://kworb.net/spotify/artist/73sIBHcqh3Z3NyqHKZ7FOL_albums.html,https://kworb.net/spotify/track/7ghKr0pCYyPPyp7t1FH8k4.html
141,Benson Boone,Mystical Magical,"393,793","+28,940","2,256,104","+393,793","125,926,697",https://kworb.net/spotify/artist/22wbnEMDvgVIAGdFeek6ET_albums.html,https://kworb.net/spotify/track/2ipIPsgrgd0j2beDf4Ki70.html
142,Sabrina Carpenter,Tears,"392,316","-7,918","2,561,111","+60,709","77,050,857",https://kworb.net/spotify/artist/74KM79TiuVKeVCqs8QtB0B_albums.html,https://kworb.net/spotify/track/42VUCXerQ5qTr4Qp6PhKo4.html
143,Bruce Springsteen,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975","391,508","+9,871","2,709,608","+391,508","83,348,964",https://kworb.net/spotify/artist/3eqjTLE0HfPfh78zjh6TqT_albums.html,https://kworb.net/spotify/track/6s2wpWPFPAgKg2LXxi1Oee.html
144,Tory Lanez,The Color Violet,"390,674","+26,514","1,684,726","+390,674","403,989,758",https://kworb.net/spotify/artist/2jku7tDXc6XoB6MO2hFuqg_albums.html,https://kworb.net/spotify/track/3azJifCSqg9fRij2yKIbWz.html
145,Kate Bush,Running Up That Hill (A Deal With God),"390,310","-31,420","2,864,934","+54,048","167,930,303",https://kworb.net/spotify/artist/1aSxMhuvixZ8h9dK9jIDwL_albums.html,https://kworb.net/spotify/track/75FEaRjZTKLhTrFGsfMUXR.html
146,Sabrina Carpenter,Espresso,"388,899","+23,406","1,623,145","+96,642","650,926,395",https://kworb.net/spotify/artist/74KM79TiuVKeVCqs8QtB0B_albums.html,https://kworb.net/spotify/track/2HRqTpkrJO5ggZyyK6NPWz.html
147,Fuerza Regida,Marlboro Rojo,"387,997","+1,443","2,371,564","+107,358","79,050,924",https://kworb.net/spotify/artist/0ys2OFYzWYB5hRDLCsBqxt_albums.html,https://kworb.net/spotify/track/3hpm0fTeSqlhJbnqAgaLZs.html
148,Bad Bunny,EoO,"387,046","+43,344","730,748","+387,046","140,420,782",https://kworb.net/spotify/artist/4q3ewBCX7sLwd24euuV69X_albums.html,https://kworb.net/spotify/track/6J5kc12BW5HuP3d7C3vvx8.html
149,Band Aid,Do They Know It's Christmas? - 1984 Version,"385,988","-2,411","2,594,831","+385,988","126,951,776",https://kworb.net/spotify/artist/35S20clEkkSNUo23ViaslZ_albums.html,https://kworb.net/spotify/track/0247StOpd3AkeBQzANX4Zf.html
150,Taylor Swift,Christmas Tree Farm,"384,235","+1,886","2,650,370","+384,235","58,750,991",https://kworb.net/spotify/artist/06HL4z0CvFAxyc27GXpf02_albums.html,https://kworb.net/spotify/track/2mvabkN1i2gLnGAPUVdwek.html
151,Cigarettes After Sex,Apocalypse,"380,936","-15,290","2,448,236","+109,742","339,189,547",https://kworb.net/spotify/artist/1QAJqy2dA3ihHBFIHRphZj_albums.html,https://kworb.net/spotify/track/0yc6Gst2xkRu0eMLeRMGCX.html
152,Leon Thomas,MUTT,"380,527","+20,035","741,019","+92,340","131,216,458",https://kworb.net/spotify/artist/0nnBZ8FXWjG9wZgM2cpfeb_albums.html,https://kworb.net/spotify/track/2uvE4L5ZsYKpv8hbK4TIOt.html
153,Tate McRae,ANYTHING BUT LOVE,"379,401","-24,893","2,836,288","-77,111","7,837,129",https://kworb.net/spotify/artist/45dkTj5sMRSjrmBSBeiHym_albums.html,https://kworb.net/spotify/track/66tlRqExpkn4kRyuxelzs5.html
154,Hudson Westbrook,House Again,"379,397","+22,213","2,418,605","+19,195","97,982,606",https://kworb.net/spotify/artist/0C4gtx1iHMfuaQ73GKWvtZ_albums.html,https://kworb.net/spotify/track/1zM8S2pnIclcdTmrfFnWtX.html
155,"Tyler, The Creator",Sugar On My Tongue,"378,138","-15,897","2,391,034","+53,240","90,873,090",https://kworb.net/spotify/artist/4V8LLVI7PbaPR0K2TGSxFF_albums.html,https://kworb.net/spotify/track/6xV7Be6XEvkSnighmh2Tzj.html
156,Mariah Carey,Christmas (Baby Please Come Home),"377,440","-4,941","2,574,179","+377,440","93,420,438",https://kworb.net/spotify/artist/4iHNK0tOyZPYnBU7nGAgpQ_albums.html,https://kworb.net/spotify/track/3PIDciSFdrQxSQSihim3hN.html
157,Kanye West,Flashing Lights (w/ Dwele),"375,137","-23,866","2,374,102","+75,205","326,995,041",https://kworb.net/spotify/artist/5K4W6rqBFWDnAN6FQUkS6x_albums.html,https://kworb.net/spotify/track/5TRPicyLGbAF2LGBFbHGvO.html
158,Nat King Cole,Joy To The World,"375,082","+5,134","2,498,478","+375,082","95,594,137",https://kworb.net/spotify/artist/7v4imS0moSyGdXyLgVTIV7_albums.html,https://kworb.net/spotify/track/1VuAamHM7P3VQQEXYGG3Uu.html
159,TV Girl,Lovers Rock,"372,628","+10,163","2,037,603","+372,628","466,038,756",https://kworb.net/spotify/artist/0Y6dVaC9DZtPNH4591M42W_albums.html,https://kworb.net/spotify/track/6dBUzqjtbnIa1TwYbyw5CM.html
160,Jeff Buckley,"Lover, You Should've Come Over","371,673","+12,134","1,049,941","+371,673","42,510,457",https://kworb.net/spotify/artist/3nnQpaTvKb5jCQabZefACI_albums.html,https://kworb.net/spotify/track/6Jv7kjGkhY2fT4yuBF3aTz.html
161,Elton John,Step Into Christmas,"371,268","-1,138","2,433,011","+371,268","46,469,287",https://kworb.net/spotify/artist/3PhoLpVuITZKcymswpck5b_albums.html,https://kworb.net/spotify/track/6sBWmE23q6xQHlnEZ8jYPT.html
162,wifiskeleton,Nope your too late i already died (w/ i wanna be a jack-o-lantern),"370,589","+26,358","2,265,016","+370,589","94,845,466",https://kworb.net/spotify/artist/0TvvDswOgvPbgSPK2RDf62_albums.html,https://kworb.net/spotify/track/0hta2Lb2zKJ7kEnAEZEE3G.html
163,Jimin,Who,"368,420","+18,654","2,367,100","+32,751","435,010,650",https://kworb.net/spotify/artist/1oSPZhvZMIrWW5I41kPkkY_albums.html,https://kworb.net/spotify/track/7tI8dRuH2Yc6RuoTjxo4dU.html
164,Daniel Caesar,Superpowers,"367,931","-14,866","2,345,957","+367,931","35,197,289",https://kworb.net/spotify/artist/20wkVLutqVOYrc0kxFs7rA_albums.html,https://kworb.net/spotify/track/736PP5LTtREkDgktNmX3Gu.html
165,Riley Green,Don't Mind If I Do (w/ Ella Langley),"367,730","-3,942","2,377,958","+41,811","36,206,135",https://kworb.net/spotify/artist/2QMsj4XJ7ne2hojxt6v5eb_albums.html,https://kworb.net/spotify/track/1FHIZknONrV2c20w0x5AVG.html
166,Ariana Grande,we can't be friends (wait for your love),"366,584","-4,616","2,260,245","+366,584","327,050,544",https://kworb.net/spotify/artist/66CXWjxzNUsdJxJ2JdwvnR_albums.html,https://kworb.net/spotify/track/51ZQ1vr10ffzbwIjDCwqm4.html
167,Olivia Dean,Baby Steps,"366,388","+7,911","2,029,211","+9,809","19,373,820",https://kworb.net/spotify/artist/00x1fYSGhdqScXBRpSj3DW_albums.html,https://kworb.net/spotify/track/5SruEBX3KpgpDvEcIuN53P.html
168,Andy Williams,Happy Holiday / The Holiday Season,"365,653","+2,236","2,561,815","+365,653","64,298,548",https://kworb.net/spotify/artist/4sj6D0zlMOl25nprDJBiU9_albums.html,https://kworb.net/spotify/track/1Wf14bTyb6UeKojy8ykPYm.html
169,King Von,Took Her To The O,"365,399","+7,850","1,976,280","+365,399","53,186,961",https://kworb.net/spotify/artist/6QtgPSJPSzcnn7dPZ4VINp_albums.html,https://kworb.net/spotify/track/7fEoXCZTZFosUFvFQg1BmW.html
170,Yeat,COMÃ N GO,"364,833","-1,901","2,322,776","+80,147","15,495,921",https://kworb.net/spotify/artist/3qiHUAX7zY4Qnjx8TNUzVx_albums.html,https://kworb.net/spotify/track/2mNGL7mZILSqZHxGboJaO9.html
171,Coldplay,Yellow,"364,332","+14,353","2,249,961","+98,213","173,547,660",https://kworb.net/spotify/artist/4gzpq5DPGxSnKTe4SA8HAU_albums.html,https://kworb.net/spotify/track/3AJwUDP919kvQ9QcozQPxg.html
172,Daniel Caesar,Who Knows,"363,551","-15,915","2,062,520","+69,388","12,309,940",https://kworb.net/spotify/artist/20wkVLutqVOYrc0kxFs7rA_albums.html,https://kworb.net/spotify/track/6DH13QYXK7lKkYHSU88N48.html
173,Ed Sheeran,Merry Christmas (w/ Elton John),"360,368","+9,125","2,318,729","+360,368","23,584,677",https://kworb.net/spotify/artist/6eUKZXaKkcviH0Ku9w2n3V_albums.html,https://kworb.net/spotify/track/0aoUM0zcu0kCX7Cv7O939I.html
174,The Weeknd,"One Of The Girls (w/ JENNIE, Lily-Rose Depp)","359,085","+9,476","1,959,130","+359,085","286,287,650",https://kworb.net/spotify/artist/1Xyo4u8uXC1ZmMpatF05PJ_albums.html,https://kworb.net/spotify/track/7CyPwkp0oE8Ro9Dd5CUDjW.html
175,Sabrina Carpenter,Taste,"357,409",,"357,409","+69,442","368,135,286",https://kworb.net/spotify/artist/74KM79TiuVKeVCqs8QtB0B_albums.html,https://kworb.net/spotify/track/5G2f63n7IPVPPjfNIGih7Q.html
176,Fleetwood Mac,Landslide,"357,335","+15,083","2,248,191","+15,857","47,554,132",https://kworb.net/spotify/artist/08GQAI4eElDnROBrJRGE0X_albums.html,https://kworb.net/spotify/track/5ihS6UUlyQAfmp48eSkxuQ.html
177,Luke Combs,Where the Wild Things Are,"357,322",,"357,322","+357,322","242,256,487",https://kworb.net/spotify/artist/718COspgdWOnwOFpJHRZHS_albums.html,https://kworb.net/spotify/track/0eBFgRxyVSeuT4iyrbukdn.html
178,Chris Stapleton,Tennessee Whiskey,"357,063","-2,602","2,383,251","-46,022","530,697,532",https://kworb.net/spotify/artist/4YLtscXsxbVgi031ovDDdh_albums.html,https://kworb.net/spotify/track/3fqwjXwUGN6vbzIwvyFMhx.html
179,Zach Bryan,Pink Skies,"356,313","+14,156","698,470","+356,313","346,913,586",https://kworb.net/spotify/artist/40ZNYROS4zLfyyBSs2PGe2_albums.html,https://kworb.net/spotify/track/4ZJ4vzLQekI0WntDbanNC7.html
180,Foo Fighters,Everlong,"356,173","-1,154","1,946,685","+86,483","305,985,143",https://kworb.net/spotify/artist/7jy3rLJdDQY21OgRLCZ9sD_albums.html,https://kworb.net/spotify/track/5UWwZ5lm5PKu6eKsHAGxOk.html
181,Morgan Wallen,20 Cigarettes,"355,956","+11,191","979,430","+355,956","89,783,974",https://kworb.net/spotify/artist/4oUHIQIBe0LHzYfvXNW4QM_albums.html,https://kworb.net/spotify/track/0YsIYFRoxkmEvbKCwTp0Tg.html
182,Perry Como,(There's No Place Like) Home for the Holidays - 1959 Version,"353,844","-2,504","2,473,628","+58,366","51,541,380",https://kworb.net/spotify/artist/5v8jlSmAQfrkTjAlpUfWtu_albums.html,https://kworb.net/spotify/track/0hvN2v6fAcB6xWyW7UaooA.html
183,Chris Stapleton,Think I'm In Love With You,"353,363","-5,793","1,626,126","-6,065","64,503,009",https://kworb.net/spotify/artist/4YLtscXsxbVgi031ovDDdh_albums.html,https://kworb.net/spotify/track/3Gn1zuHNLtGuGEOXwq0k7e.html
184,Rihanna,Breakin' Dishes,"352,998","-11,731","2,236,245","+63,870","75,597,056",https://kworb.net/spotify/artist/5pKCCKE2ajJHZ9KAiaK11H_albums.html,https://kworb.net/spotify/track/5EcG8eMMlwkHRVa4aTR1qd.html
185,Taylor Swift,The Life of a Showgirl (w/ Sabrina Carpenter),"352,737",+761,"2,234,183","+20,509","70,869,797",https://kworb.net/spotify/artist/06HL4z0CvFAxyc27GXpf02_albums.html,https://kworb.net/spotify/track/5eXgqtg3T8Av0m1FUaGHex.html
186,Junior H,MIENTRAS DUERMES,"352,678","+11,491","693,865","+352,678","18,849,276",https://kworb.net/spotify/artist/7Gi6gjaWy3DxyilpF1a8Is_albums.html,https://kworb.net/spotify/track/4e76Ss3ji7HQZ4qwcPNkNA.html
187,Mazzy Star,Fade Into You,"352,427","-12,344","1,377,500","+83,996","58,745,665",https://kworb.net/spotify/artist/37w38cCSGgKLdayTRjna4W_albums.html,https://kworb.net/spotify/track/1LzNfuep1bnAUR9skqdHCK.html
188,Lola Young,Messy,"351,792",,"351,792","+351,792","175,370,744",https://kworb.net/spotify/artist/67FB4n52MgexGQIG8s0yUH_albums.html,https://kworb.net/spotify/track/35ISBknsCeZQtq66xABI9g.html
189,SZA,Snooze,"351,759",,"351,759","+351,759","583,966,325",https://kworb.net/spotify/artist/7tYKF4w9nC0nq9CsPZTHyP_albums.html,https://kworb.net/spotify/track/4iZ4pt7kvcaH6Yo8UoZ4s2.html
190,Sam Barber,Indigo (w/ Avery Anna),"350,699",,"350,699","+350,699","146,033,198",https://kworb.net/spotify/artist/08GfvCW09pv2QP4y9sle2a_albums.html,https://kworb.net/spotify/track/1KZG1H1OCugGqIRmk1wF9m.html
191,Waka Flocka Flame,"No Hands (w/ Roscoe Dash, Wale)","350,405","-11,001","2,321,374","+46,683","96,033,888",https://kworb.net/spotify/artist/6f4XkbvYlXMH0QgVRzW0sM_albums.html,https://kworb.net/spotify/track/03tqyYWC9Um2ZqU0ZN849H.html
192,"Tyler, The Creator",Like Him (w/ Lola Young),"349,576",,"349,576","+349,576","212,586,106",https://kworb.net/spotify/artist/4V8LLVI7PbaPR0K2TGSxFF_albums.html,https://kworb.net/spotify/track/6jbYpRPTEFl1HFKHk1IC0m.html
193,Drake,Passionfruit,"348,867","+3,673","1,627,612","+63,908","403,708,106",https://kworb.net/spotify/artist/3TVXtAsR1Inumwj472S9r4_albums.html,https://kworb.net/spotify/track/5mCPDVBb16L4XQwDdbRUpz.html
194,Hotel Ugly,Shut up My Moms Calling,"347,491",,"930,171","+347,491","426,531,399",https://kworb.net/spotify/artist/35WVTyRnKAoaGExqgktVyb_albums.html,https://kworb.net/spotify/track/3hxIUxnT27p5WcmjGUXNwx.html
195,Pentatonix,"Mary, Did You Know?","346,861",-598,"2,284,321","+346,861","43,530,962",https://kworb.net/spotify/artist/26AHtbjWKiwYzsoGoUZq53_albums.html,https://kworb.net/spotify/track/4z8sz6E4YyFuEkv5o7IJni.html
196,Frank Ocean,Pink + White,"345,314",-414,"691,042","+345,314","557,996,483",https://kworb.net/spotify/artist/2h93pZq0e7k5yf4dywlkpM_albums.html,https://kworb.net/spotify/track/3xKsf9qdS1CyvXSMEid6g8.html
197,Kendrick Lamar,Money Trees (w/ Jay Rock),"344,797",,"344,797","+344,797","588,272,040",https://kworb.net/spotify/artist/2YZyLoL8N0Wb9xBt1NhZWg_albums.html,https://kworb.net/spotify/track/2HbKqm4o0w5wEeEFXm2sD4.html
198,Britney Spears,My Only Wish (This Year),"344,316","+6,095","2,322,725","+344,316","40,745,463",https://kworb.net/spotify/artist/26dSoYclwsYLMAKD3tpOr4_albums.html,https://kworb.net/spotify/track/0YWUHZPJVg4iujddsJDwhM.html
199,Sabrina Carpenter,Nobodyâs Son,"343,886","-9,470","1,323,952","+41,908","61,337,192",https://kworb.net/spotify/artist/74KM79TiuVKeVCqs8QtB0B_albums.html,https://kworb.net/spotify/track/4SRShYMtFIGgnOU7iBicMH.html
200,Mark Ambor,Run Rudolph Run - Spotify Singles Holiday,"343,420","+6,010","2,401,964","+343,420","20,668,526",https://kworb.net/spotify/artist/11p2E654TTU8e0nZWBR4AL_albums.html,https://kworb.net/spotify/track/6pheMGrfMwwnypqafU7d4k.html
