artist_name,artist_id,album_title,streams,daily,artist_url
Grupo Frontera,6XkjpgcEsYab502Vr1bBeW,Y Lo Que Viene,"109,259,045","379,400",https://kworb.net/spotify/artist/6XkjpgcEsYab502Vr1bBeW_albums.html
Grupo Frontera,6XkjpgcEsYab502Vr1bBeW,LO QUE ME FALTA POR LLORAR,"70,292,126","785,014",https://kworb.net/spotify/artist/6XkjpgcEsYab502Vr1bBeW_albums.html
A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,AT.LONG.LAST.A$AP,"3,384,724,180","1,154,354",https://kworb.net/spotify/artist/13ubrt8QOOCPljQ2FL1Kca_albums.html
A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,AT.LONG.LAST.A$AP,"3,286,875,111","1,135,285",https://kworb.net/spotify/artist/13ubrt8QOOCPljQ2FL1Kca_albums.html
A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,LONG.LIVE.A$AP (Deluxe Version),"3,280,089,946","1,337,408",https://kworb.net/spotify/artist/13ubrt8QOOCPljQ2FL1Kca_albums.html
A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,LONG.LIVE.A$AP,"3,023,385,858","1,249,882",https://kworb.net/spotify/artist/13ubrt8QOOCPljQ2FL1Kca_albums.html
A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,TESTING,"2,700,415,591","562,398",https://kworb.net/spotify/artist/13ubrt8QOOCPljQ2FL1Kca_albums.html
A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,LIVE.LOVE.A$AP,"742,787,687","609,138",https://kworb.net/spotify/artist/13ubrt8QOOCPljQ2FL1Kca_albums.html
A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTI,"459,253,752","315,060",https://kworb.net/spotify/artist/13ubrt8QOOCPljQ2FL1Kca_albums.html
A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,Energy (Remixes) (feat. Sabrina Claudio),"8,830,077","1,115",https://kworb.net/spotify/artist/13ubrt8QOOCPljQ2FL1Kca_albums.html
Frank Ocean,2h93pZq0e7k5yf4dywlkpM,Blonde,"8,172,921,827","3,428,887",https://kworb.net/spotify/artist/2h93pZq0e7k5yf4dywlkpM_albums.html
Frank Ocean,2h93pZq0e7k5yf4dywlkpM,channel ORANGE,"6,247,598,192","2,800,165",https://kworb.net/spotify/artist/2h93pZq0e7k5yf4dywlkpM_albums.html
Frank Ocean,2h93pZq0e7k5yf4dywlkpM,Funk Wav Bounces Vol.1,"1,239,748,311","207,741",https://kworb.net/spotify/artist/2h93pZq0e7k5yf4dywlkpM_albums.html
TiÃ«sto,2o5jDhtHVPhrJdv3cEQ99Z,DRIVE,"5,110,576,599","1,340,289",https://kworb.net/spotify/artist/2o5jDhtHVPhrJdv3cEQ99Z_albums.html
TiÃ«sto,2o5jDhtHVPhrJdv3cEQ99Z,DRIVE,"5,081,210,383","1,333,506",https://kworb.net/spotify/artist/2o5jDhtHVPhrJdv3cEQ99Z_albums.html
TiÃ«sto,2o5jDhtHVPhrJdv3cEQ99Z,All Nighter,"4,432,431,981","1,118,160",https://kworb.net/spotify/artist/2o5jDhtHVPhrJdv3cEQ99Z_albums.html
TiÃ«sto,2o5jDhtHVPhrJdv3cEQ99Z,The London Sessions,"1,858,083,808","192,069",https://kworb.net/spotify/artist/2o5jDhtHVPhrJdv3cEQ99Z_albums.html
TiÃ«sto,2o5jDhtHVPhrJdv3cEQ99Z,A Town Called Paradise (Japan Special Edition),"1,414,826,148","155,405",https://kworb.net/spotify/artist/2o5jDhtHVPhrJdv3cEQ99Z_albums.html
TiÃ«sto,2o5jDhtHVPhrJdv3cEQ99Z,DRIVE Continuous DJ Mix,"1,111,069,088","226,731",https://kworb.net/spotify/artist/2o5jDhtHVPhrJdv3cEQ99Z_albums.html
TiÃ«sto,2o5jDhtHVPhrJdv3cEQ99Z,A Town Called Paradise,"997,364,917","125,223",https://kworb.net/spotify/artist/2o5jDhtHVPhrJdv3cEQ99Z_albums.html
TiÃ«sto,2o5jDhtHVPhrJdv3cEQ99Z,A Town Called Paradise (Deluxe),"983,330,659","124,793",https://kworb.net/spotify/artist/2o5jDhtHVPhrJdv3cEQ99Z_albums.html
TiÃ«sto,2o5jDhtHVPhrJdv3cEQ99Z,A Town Called Paradise,"949,562,208","122,951",https://kworb.net/spotify/artist/2o5jDhtHVPhrJdv3cEQ99Z_albums.html
TiÃ«sto,2o5jDhtHVPhrJdv3cEQ99Z,"Club Life, Vol. 4 - New York City","307,777,100","74,946",https://kworb.net/spotify/artist/2o5jDhtHVPhrJdv3cEQ99Z_albums.html
Disney,3xvaSlT4xsyk6lY1ESOspO,^ Disney Summer Songs,"3,427,522,713","1,081,966",https://kworb.net/spotify/artist/3xvaSlT4xsyk6lY1ESOspO_albums.html
Disney,3xvaSlT4xsyk6lY1ESOspO,^ Vaiana (English Version/Original Motion Picture Soundtrack/Deluxe Edition),"3,109,532,424","746,828",https://kworb.net/spotify/artist/3xvaSlT4xsyk6lY1ESOspO_albums.html
Disney,3xvaSlT4xsyk6lY1ESOspO,^ Disney Love Songs,"2,716,604,284","1,052,822",https://kworb.net/spotify/artist/3xvaSlT4xsyk6lY1ESOspO_albums.html
Disney,3xvaSlT4xsyk6lY1ESOspO,^ High School Musical: The Musical: The Series (Original Soundtrack),"1,668,889,792","620,039",https://kworb.net/spotify/artist/3xvaSlT4xsyk6lY1ESOspO_albums.html
Disney,3xvaSlT4xsyk6lY1ESOspO,^ Descendants: Malâs Greatest Hits,"1,573,530,039","625,151",https://kworb.net/spotify/artist/3xvaSlT4xsyk6lY1ESOspO_albums.html
Disney,3xvaSlT4xsyk6lY1ESOspO,"^ Disney Summer Songs , Vol. 2","1,446,414,322","487,769",https://kworb.net/spotify/artist/3xvaSlT4xsyk6lY1ESOspO_albums.html
Disney,3xvaSlT4xsyk6lY1ESOspO,^ Descendants: Evieâs Greatest Hits,"1,268,681,760","479,678",https://kworb.net/spotify/artist/3xvaSlT4xsyk6lY1ESOspO_albums.html
Disney,3xvaSlT4xsyk6lY1ESOspO,The Little Mermaid Special Edition,"1,150,314,890","311,667",https://kworb.net/spotify/artist/3xvaSlT4xsyk6lY1ESOspO_albums.html
Disney,3xvaSlT4xsyk6lY1ESOspO,"^ Disney 2000s, Vol. 2 Summer Break","1,127,394,122","352,415",https://kworb.net/spotify/artist/3xvaSlT4xsyk6lY1ESOspO_albums.html
Disney,3xvaSlT4xsyk6lY1ESOspO,^ High School Musical 2 (Original Soundtrack),"1,096,103,764","304,522",https://kworb.net/spotify/artist/3xvaSlT4xsyk6lY1ESOspO_albums.html
Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,"FÃ³rmula, Vol. 2 (Deluxe Edition)","4,999,408,986","3,617,108",https://kworb.net/spotify/artist/5lwmRuXgjX8xIwlnauTZIP_albums.html
Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,"FÃ³rmula, Vol. 2","4,940,101,763","3,601,877",https://kworb.net/spotify/artist/5lwmRuXgjX8xIwlnauTZIP_albums.html
Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,Golden,"2,657,495,357","1,670,197",https://kworb.net/spotify/artist/5lwmRuXgjX8xIwlnauTZIP_albums.html
Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,FÃ³rmula Vol. 1 (Deluxe Edition),"2,357,129,576","1,961,633",https://kworb.net/spotify/artist/5lwmRuXgjX8xIwlnauTZIP_albums.html
Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,"FÃ³rmula, Vol. 3","1,162,416,144","517,721",https://kworb.net/spotify/artist/5lwmRuXgjX8xIwlnauTZIP_albums.html
Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,MAÃANA SERÃ BONITO,"715,412,252","276,884",https://kworb.net/spotify/artist/5lwmRuXgjX8xIwlnauTZIP_albums.html
Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,Utopia,"644,575,090","217,928",https://kworb.net/spotify/artist/5lwmRuXgjX8xIwlnauTZIP_albums.html
Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,Cosa Nuestra,"576,395,131","1,127,425",https://kworb.net/spotify/artist/5lwmRuXgjX8xIwlnauTZIP_albums.html
Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,^ Greatest Hits,"398,836,942","272,955",https://kworb.net/spotify/artist/5lwmRuXgjX8xIwlnauTZIP_albums.html
Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,SEX AND LOVE (Deluxe Edition),"398,836,942","272,955",https://kworb.net/spotify/artist/5lwmRuXgjX8xIwlnauTZIP_albums.html
Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,^ Greatest Hits - Chapter One,"3,977,285,907","1,300,946",https://kworb.net/spotify/artist/3BmGtnKgCSGYIUhmivXKWX_albums.html
Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,^ Greatest Hits - Chapter One,"3,884,049,382","1,282,497",https://kworb.net/spotify/artist/3BmGtnKgCSGYIUhmivXKWX_albums.html
Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,Breakaway,"2,423,706,824","918,924",https://kworb.net/spotify/artist/3BmGtnKgCSGYIUhmivXKWX_albums.html
Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,Breakaway,"2,354,126,788","907,239",https://kworb.net/spotify/artist/3BmGtnKgCSGYIUhmivXKWX_albums.html
Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,Wrapped In Red,"1,149,368,048","3,697,275",https://kworb.net/spotify/artist/3BmGtnKgCSGYIUhmivXKWX_albums.html
Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,Wrapped In Red,"1,141,045,037","3,682,670",https://kworb.net/spotify/artist/3BmGtnKgCSGYIUhmivXKWX_albums.html
Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,Stronger (Deluxe Version),"1,076,972,431","263,208",https://kworb.net/spotify/artist/3BmGtnKgCSGYIUhmivXKWX_albums.html
Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,Stronger (Deluxe Version),"1,076,969,074","263,207",https://kworb.net/spotify/artist/3BmGtnKgCSGYIUhmivXKWX_albums.html
Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,Stronger (Track by Track),"951,414,103","227,617",https://kworb.net/spotify/artist/3BmGtnKgCSGYIUhmivXKWX_albums.html
Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,Stronger (What Doesn't Kill You),"809,034,559","212,345",https://kworb.net/spotify/artist/3BmGtnKgCSGYIUhmivXKWX_albums.html
Wham!,5lpH0xAS4fVfLkACg9DAuM,^ The Singles: Echoes from the Edge of Heaven (Expanded),"3,639,410,415","6,019,631",https://kworb.net/spotify/artist/5lpH0xAS4fVfLkACg9DAuM_albums.html
Wham!,5lpH0xAS4fVfLkACg9DAuM,^ The Singles: Echoes from the Edge of Heaven,"3,590,803,115","5,813,356",https://kworb.net/spotify/artist/5lpH0xAS4fVfLkACg9DAuM_albums.html
Wham!,5lpH0xAS4fVfLkACg9DAuM,^ Japanese Singles Collection: Greatest Hits,"3,541,380,152","5,777,719",https://kworb.net/spotify/artist/5lpH0xAS4fVfLkACg9DAuM_albums.html
Wham!,5lpH0xAS4fVfLkACg9DAuM,^ George Michael & Wham! Last Christmas: The Original Motion Picture Soundtrack,"3,186,342,284","5,675,367",https://kworb.net/spotify/artist/5lpH0xAS4fVfLkACg9DAuM_albums.html
Wham!,5lpH0xAS4fVfLkACg9DAuM,^ The Final,"1,642,820,832","736,559",https://kworb.net/spotify/artist/5lpH0xAS4fVfLkACg9DAuM_albums.html
Wham!,5lpH0xAS4fVfLkACg9DAuM,Make It Big,"1,462,017,696","526,317",https://kworb.net/spotify/artist/5lpH0xAS4fVfLkACg9DAuM_albums.html
Wham!,5lpH0xAS4fVfLkACg9DAuM,Fantastic,"214,183,109","64,579",https://kworb.net/spotify/artist/5lpH0xAS4fVfLkACg9DAuM_albums.html
Wham!,5lpH0xAS4fVfLkACg9DAuM,Music From The Edge Of Heaven,"95,270,031","221,486",https://kworb.net/spotify/artist/5lpH0xAS4fVfLkACg9DAuM_albums.html
Wham!,5lpH0xAS4fVfLkACg9DAuM,"^ Wham 12"" Mixes","50,715,228","27,994",https://kworb.net/spotify/artist/5lpH0xAS4fVfLkACg9DAuM_albums.html
Wham!,5lpH0xAS4fVfLkACg9DAuM,^ All-Star Christmas,"21,098,197","402,628",https://kworb.net/spotify/artist/5lpH0xAS4fVfLkACg9DAuM_albums.html
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,VULTURES 1,"2,107,675,388","854,301",https://kworb.net/spotify/artist/7c0XG5cIJTrrAgEC3ULPiq_albums.html
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,VULTURES 1,"2,099,373,963","854,301",https://kworb.net/spotify/artist/7c0XG5cIJTrrAgEC3ULPiq_albums.html
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,^ Playlist: Hip Hop,"1,308,545,980","467,040",https://kworb.net/spotify/artist/7c0XG5cIJTrrAgEC3ULPiq_albums.html
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,Nu King,"1,233,904,493","220,311",https://kworb.net/spotify/artist/7c0XG5cIJTrrAgEC3ULPiq_albums.html
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,"CARNIVAL PACK (feat. Rich The Kid, Playboi Carti)","836,562,621","404,066",https://kworb.net/spotify/artist/7c0XG5cIJTrrAgEC3ULPiq_albums.html
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,Beach House 3 (Deluxe Edition),"797,842,006","46,568",https://kworb.net/spotify/artist/7c0XG5cIJTrrAgEC3ULPiq_albums.html
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,Beach House 3 (Deluxe Edition),"787,784,712","46,108",https://kworb.net/spotify/artist/7c0XG5cIJTrrAgEC3ULPiq_albums.html
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,Free TC (Deluxe Edition),"774,324,541","92,595",https://kworb.net/spotify/artist/7c0XG5cIJTrrAgEC3ULPiq_albums.html
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,Featuring Ty Dolla $ign,"773,501,394","89,488",https://kworb.net/spotify/artist/7c0XG5cIJTrrAgEC3ULPiq_albums.html
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,Free TC (Deluxe Edition),"771,981,169","92,595",https://kworb.net/spotify/artist/7c0XG5cIJTrrAgEC3ULPiq_albums.html
BeÃ©le,7a0XAaPaK2aDSqa8p3QnC7,BORONDO,"2,799,288,115","6,809,037",https://kworb.net/spotify/artist/7a0XAaPaK2aDSqa8p3QnC7_albums.html
BeÃ©le,7a0XAaPaK2aDSqa8p3QnC7,Milagro,"577,609,305","363,260",https://kworb.net/spotify/artist/7a0XAaPaK2aDSqa8p3QnC7_albums.html
BeÃ©le,7a0XAaPaK2aDSqa8p3QnC7,Lo MÃ¡s Escuchado del 2023,"443,892,089","559,408",https://kworb.net/spotify/artist/7a0XAaPaK2aDSqa8p3QnC7_albums.html
BeÃ©le,7a0XAaPaK2aDSqa8p3QnC7,Duelo,"350,426,902","533,206",https://kworb.net/spotify/artist/7a0XAaPaK2aDSqa8p3QnC7_albums.html
BeÃ©le,7a0XAaPaK2aDSqa8p3QnC7,I Miss You,"344,216,692","611,251",https://kworb.net/spotify/artist/7a0XAaPaK2aDSqa8p3QnC7_albums.html
BeÃ©le,7a0XAaPaK2aDSqa8p3QnC7,Spotify Anniversary | Oral Fixation (20th) and Pies Descalzos (30th) LIVE,"21,418,861","350,081",https://kworb.net/spotify/artist/7a0XAaPaK2aDSqa8p3QnC7_albums.html
Swae Lee,1zNqQNIdeOUZHb8zbZRFMX,Hollywood's Bleeding,"4,037,721,252","1,106,946",https://kworb.net/spotify/artist/1zNqQNIdeOUZHb8zbZRFMX_albums.html
Swae Lee,1zNqQNIdeOUZHb8zbZRFMX,Jungle Rules,"2,708,135,028","958,695",https://kworb.net/spotify/artist/1zNqQNIdeOUZHb8zbZRFMX_albums.html
Swae Lee,1zNqQNIdeOUZHb8zbZRFMX,SR3MM,"1,361,591,334","124,395",https://kworb.net/spotify/artist/1zNqQNIdeOUZHb8zbZRFMX_albums.html
Swae Lee,1zNqQNIdeOUZHb8zbZRFMX,Brightest Blue,"663,203,328","101,154",https://kworb.net/spotify/artist/1zNqQNIdeOUZHb8zbZRFMX_albums.html
Swae Lee,1zNqQNIdeOUZHb8zbZRFMX,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTI,"594,531,117","239,973",https://kworb.net/spotify/artist/1zNqQNIdeOUZHb8zbZRFMX_albums.html
Swae Lee,1zNqQNIdeOUZHb8zbZRFMX,Rolling Papers 2,"379,134,028","50,450",https://kworb.net/spotify/artist/1zNqQNIdeOUZHb8zbZRFMX_albums.html
Swae Lee,1zNqQNIdeOUZHb8zbZRFMX,UTOPIA,"137,771,058","65,855",https://kworb.net/spotify/artist/1zNqQNIdeOUZHb8zbZRFMX_albums.html
Swae Lee,1zNqQNIdeOUZHb8zbZRFMX,Madden NFL 22 Soundtrack,"9,570,461","2,325",https://kworb.net/spotify/artist/1zNqQNIdeOUZHb8zbZRFMX_albums.html
Nicky Jam,1SupJlEpv7RS2tPNRaHViT,FÃ©nix,"3,523,990,319","1,315,234",https://kworb.net/spotify/artist/1SupJlEpv7RS2tPNRaHViT_albums.html
Nicky Jam,1SupJlEpv7RS2tPNRaHViT,Intimo,"2,347,643,005","365,484",https://kworb.net/spotify/artist/1SupJlEpv7RS2tPNRaHViT_albums.html
Nicky Jam,1SupJlEpv7RS2tPNRaHViT,"^ Greatest Hits, Vol. 1","1,097,516,847","519,270",https://kworb.net/spotify/artist/1SupJlEpv7RS2tPNRaHViT_albums.html
Nicky Jam,1SupJlEpv7RS2tPNRaHViT,Infinity,"576,708,340","73,735",https://kworb.net/spotify/artist/1SupJlEpv7RS2tPNRaHViT_albums.html
Nicky Jam,1SupJlEpv7RS2tPNRaHViT,Golden,"566,835,517","133,116",https://kworb.net/spotify/artist/1SupJlEpv7RS2tPNRaHViT_albums.html
Nicky Jam,1SupJlEpv7RS2tPNRaHViT,Climaxxx,"486,558,641","133,712",https://kworb.net/spotify/artist/1SupJlEpv7RS2tPNRaHViT_albums.html
Nicky Jam,1SupJlEpv7RS2tPNRaHViT,INSOMNIO,"372,346,394","298,147",https://kworb.net/spotify/artist/1SupJlEpv7RS2tPNRaHViT_albums.html
Nicky Jam,1SupJlEpv7RS2tPNRaHViT,Exitos,"358,914,010","211,038",https://kworb.net/spotify/artist/1SupJlEpv7RS2tPNRaHViT_albums.html
Nicky Jam,1SupJlEpv7RS2tPNRaHViT,Gargolas 3,"273,767,723","176,173",https://kworb.net/spotify/artist/1SupJlEpv7RS2tPNRaHViT_albums.html
Nicky Jam,1SupJlEpv7RS2tPNRaHViT,Vida Escante,"47,633,077","34,321",https://kworb.net/spotify/artist/1SupJlEpv7RS2tPNRaHViT_albums.html
Anitta,7FNnA9vBm6EKceENgCGRMb,Versions of Me (Deluxe),"1,671,799,473","302,172",https://kworb.net/spotify/artist/7FNnA9vBm6EKceENgCGRMb_albums.html
Anitta,7FNnA9vBm6EKceENgCGRMb,Versions of Me,"1,428,335,907","260,941",https://kworb.net/spotify/artist/7FNnA9vBm6EKceENgCGRMb_albums.html
Anitta,7FNnA9vBm6EKceENgCGRMb,Funk Generation,"563,903,687","285,037",https://kworb.net/spotify/artist/7FNnA9vBm6EKceENgCGRMb_albums.html
Anitta,7FNnA9vBm6EKceENgCGRMb,ÃXODO,"563,184,104","184,154",https://kworb.net/spotify/artist/7FNnA9vBm6EKceENgCGRMb_albums.html
Anitta,7FNnA9vBm6EKceENgCGRMb,Hurry Up Tomorrow,"529,823,878","881,386",https://kworb.net/spotify/artist/7FNnA9vBm6EKceENgCGRMb_albums.html
Anitta,7FNnA9vBm6EKceENgCGRMb,Bang,"350,409,328","95,216",https://kworb.net/spotify/artist/7FNnA9vBm6EKceENgCGRMb_albums.html
Anitta,7FNnA9vBm6EKceENgCGRMb,Meu Lugar,"338,664,436","163,738",https://kworb.net/spotify/artist/7FNnA9vBm6EKceENgCGRMb_albums.html
Anitta,7FNnA9vBm6EKceENgCGRMb,Kisses,"313,268,900","24,836",https://kworb.net/spotify/artist/7FNnA9vBm6EKceENgCGRMb_albums.html
Anitta,7FNnA9vBm6EKceENgCGRMb,Anitta,"251,243,151","160,825",https://kworb.net/spotify/artist/7FNnA9vBm6EKceENgCGRMb_albums.html
Anitta,7FNnA9vBm6EKceENgCGRMb,Anitta,"241,229,217","158,684",https://kworb.net/spotify/artist/7FNnA9vBm6EKceENgCGRMb_albums.html
Ovy On The Drums,3m5qlPf2OkihLz3dRYnkPA,MAÃANA SERÃ BONITO,"574,451,696","126,475",https://kworb.net/spotify/artist/3m5qlPf2OkihLz3dRYnkPA_albums.html
Ovy On The Drums,3m5qlPf2OkihLz3dRYnkPA,BORONDO,"547,995,028","1,003,656",https://kworb.net/spotify/artist/3m5qlPf2OkihLz3dRYnkPA_albums.html
Ovy On The Drums,3m5qlPf2OkihLz3dRYnkPA,DONDE QUIERO ESTAR,"347,295,056","88,800",https://kworb.net/spotify/artist/3m5qlPf2OkihLz3dRYnkPA_albums.html
Ovy On The Drums,3m5qlPf2OkihLz3dRYnkPA,Siempre Blessd,"218,363,934","141,297",https://kworb.net/spotify/artist/3m5qlPf2OkihLz3dRYnkPA_albums.html
Ovy On The Drums,3m5qlPf2OkihLz3dRYnkPA,CASSETTE 01,"192,122,506","90,484",https://kworb.net/spotify/artist/3m5qlPf2OkihLz3dRYnkPA_albums.html
Ovy On The Drums,3m5qlPf2OkihLz3dRYnkPA,TRINIDAD BENDITA,"132,232,046","425,644",https://kworb.net/spotify/artist/3m5qlPf2OkihLz3dRYnkPA_albums.html
Ovy On The Drums,3m5qlPf2OkihLz3dRYnkPA,CASSETTE 02 (CHILE),"78,783,945","168,539",https://kworb.net/spotify/artist/3m5qlPf2OkihLz3dRYnkPA_albums.html
KATSEYE,3c0gDdb9lhnHGFtP4prQpn,BEAUTIFUL CHAOS,"1,084,772,111","5,352,335",https://kworb.net/spotify/artist/3c0gDdb9lhnHGFtP4prQpn_albums.html
KATSEYE,3c0gDdb9lhnHGFtP4prQpn,BEAUTIFUL CHAOS: The Remixes,"964,257,923","4,562,530",https://kworb.net/spotify/artist/3c0gDdb9lhnHGFtP4prQpn_albums.html
KATSEYE,3c0gDdb9lhnHGFtP4prQpn,SIS (Soft Is Strong),"888,394,355","2,546,236",https://kworb.net/spotify/artist/3c0gDdb9lhnHGFtP4prQpn_albums.html
Kali Uchis,1U1el3k54VvEUzo3ybLPlM,Sin Miedo (del Amor y Otros Demonios) â [Deluxe Version],"2,330,003,164","805,313",https://kworb.net/spotify/artist/1U1el3k54VvEUzo3ybLPlM_albums.html
Kali Uchis,1U1el3k54VvEUzo3ybLPlM,Isolation,"2,261,495,565","802,296",https://kworb.net/spotify/artist/1U1el3k54VvEUzo3ybLPlM_albums.html
Kali Uchis,1U1el3k54VvEUzo3ybLPlM,Sin Miedo (del Amor y Otros Demonios) â,"2,142,152,089","737,127",https://kworb.net/spotify/artist/1U1el3k54VvEUzo3ybLPlM_albums.html
Kali Uchis,1U1el3k54VvEUzo3ybLPlM,Red Moon In Venus,"1,788,146,527","937,540",https://kworb.net/spotify/artist/1U1el3k54VvEUzo3ybLPlM_albums.html
Kali Uchis,1U1el3k54VvEUzo3ybLPlM,ORQUÃDEAS PARTE 2 (Deluxe),"1,142,028,701","648,241",https://kworb.net/spotify/artist/1U1el3k54VvEUzo3ybLPlM_albums.html
Kali Uchis,1U1el3k54VvEUzo3ybLPlM,ORQUÃDEAS,"1,115,904,703","624,915",https://kworb.net/spotify/artist/1U1el3k54VvEUzo3ybLPlM_albums.html
Kali Uchis,1U1el3k54VvEUzo3ybLPlM,Por Vida,"932,708,678","389,355",https://kworb.net/spotify/artist/1U1el3k54VvEUzo3ybLPlM_albums.html
Kali Uchis,1U1el3k54VvEUzo3ybLPlM,Por Vida,"892,492,058","383,499",https://kworb.net/spotify/artist/1U1el3k54VvEUzo3ybLPlM_albums.html
Kali Uchis,1U1el3k54VvEUzo3ybLPlM,Sincerely: P.S.,"303,362,016","616,307",https://kworb.net/spotify/artist/1U1el3k54VvEUzo3ybLPlM_albums.html
Kali Uchis,1U1el3k54VvEUzo3ybLPlM,"Sincerely,","281,262,498","520,468",https://kworb.net/spotify/artist/1U1el3k54VvEUzo3ybLPlM_albums.html
Gunna,2hlmm7s2ICUX0LVIhVFlZQ,^ Gunna: A Gift & A Curse Setlist,"5,741,431,950","1,969,981",https://kworb.net/spotify/artist/2hlmm7s2ICUX0LVIhVFlZQ_albums.html
Gunna,2hlmm7s2ICUX0LVIhVFlZQ,Drip Harder,"2,623,297,887","583,552",https://kworb.net/spotify/artist/2hlmm7s2ICUX0LVIhVFlZQ_albums.html
Gunna,2hlmm7s2ICUX0LVIhVFlZQ,WUNNA (Deluxe),"1,903,261,877","765,339",https://kworb.net/spotify/artist/2hlmm7s2ICUX0LVIhVFlZQ_albums.html
Gunna,2hlmm7s2ICUX0LVIhVFlZQ,DS4EVER,"1,800,686,439","781,271",https://kworb.net/spotify/artist/2hlmm7s2ICUX0LVIhVFlZQ_albums.html
Gunna,2hlmm7s2ICUX0LVIhVFlZQ,a Gift & a Curse,"1,696,740,949","562,659",https://kworb.net/spotify/artist/2hlmm7s2ICUX0LVIhVFlZQ_albums.html
Gunna,2hlmm7s2ICUX0LVIhVFlZQ,One of Wun,"1,684,640,095","1,776,476",https://kworb.net/spotify/artist/2hlmm7s2ICUX0LVIhVFlZQ_albums.html
Gunna,2hlmm7s2ICUX0LVIhVFlZQ,WUNNA,"1,570,795,458","579,173",https://kworb.net/spotify/artist/2hlmm7s2ICUX0LVIhVFlZQ_albums.html
Gunna,2hlmm7s2ICUX0LVIhVFlZQ,B4 The Storm,"1,498,996,294","224,173",https://kworb.net/spotify/artist/2hlmm7s2ICUX0LVIhVFlZQ_albums.html
Gunna,2hlmm7s2ICUX0LVIhVFlZQ,DS4EVER,"1,357,666,617","555,066",https://kworb.net/spotify/artist/2hlmm7s2ICUX0LVIhVFlZQ_albums.html
Gunna,2hlmm7s2ICUX0LVIhVFlZQ,Drip or Drown 2,"1,110,529,826","377,393",https://kworb.net/spotify/artist/2hlmm7s2ICUX0LVIhVFlZQ_albums.html
Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,^ The Best Of Nelly Furtado (Deluxe Version),"5,451,086,543","3,159,787",https://kworb.net/spotify/artist/2jw70GZXlAI8QzWeY2bgRc_albums.html
Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,^ The Best Of Nelly Furtado (International Deluxe Version),"5,451,038,574","3,159,786",https://kworb.net/spotify/artist/2jw70GZXlAI8QzWeY2bgRc_albums.html
Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,^ The Best of Nelly Furtado (Spanish Deluxe Version),"5,427,402,006","3,157,565",https://kworb.net/spotify/artist/2jw70GZXlAI8QzWeY2bgRc_albums.html
Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,^ The Best of Nelly Furtado (Dexluxe),"5,425,998,873","3,157,154",https://kworb.net/spotify/artist/2jw70GZXlAI8QzWeY2bgRc_albums.html
